,Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia,Start_b,End_b,name2,Distance
99,chr1,153199010,153216776,0.00024,0.16305,0.00015,0.00386,0.00688,0.00401,0.18575,0.00071,0.00236,0.00883,0.00455,0.15046,0.22596,0.10917,0.0959,0.00528,0.00497,0.00272,0.02013,0.01218,0.00026,153129947,153292344,NUP210L,0
100,chr1,154719139,154725272,0.00477,0.17203,0.00405,0.00099,0.04494,1e-05,0.23645,0.01553,0.01129,0.07033,0.00388,0.1236,0.15564,0.04717,0.14329,0.00086,0.02217,0.00358,0.03013,0.00067,0.04064,154725205,154740764,DAP3P1,0
101,chr1,154919026,154922641,0.0192,0.11805,0.02462,0.01708,0.01219,0.00513,0.23645,4e-05,0.00015,0.05821,0.00388,0.23546,0.22917,0.05864,0.14329,0.00032,0.07024,0.00646,0.05553,0.00297,0.03123,154888530,154998268,GON4L,0
102,chr1,154922641,154930360,0.00069,0.19035,0.00739,2e-05,0.0003,0.02203,0.19883,0.00298,0.00104,0.00011,0.0208,0.26299,0.18143,0.20494,0.0691,0.00769,0.00473,0.05041,0.00044,0.016,0.02598,154888530,154998268,GON4L,0
103,chr1,156341557,156343901,0.08882,0.32479,0.0995,0.02651,0.00893,0.00015,0.09605,0.00024,0.18274,0.15439,0.06789,0.08376,0.41034,0.41065,0.28795,0.16146,0.15403,0.09398,0.0083,0.0235,0.00981,156341629,156341891,AL357143.2,0
104,chr1,156538138,156539138,0.01783,0.00919,0.1587,0.04499,0.00273,0.00613,0.05638,0.06238,0.00618,0.00709,0.00188,0.2175,0.09805,0.02145,0.02251,0.03319,0.12226,0.09073,0.0264,0.01229,0.00093,156537945,156554268,AL732406.1,0
105,chr1,157208253,157209604,0.0192,0.09264,0.00016,0.04412,0.0005,0.00743,0.03339,0.01553,0.12979,0.01438,0.00253,0.08308,0.27407,0.08325,0.03973,0.04812,9e-05,0.00556,0.05461,0.07165,0.00406,157130366,157237352,KIRREL1,0
106,chr1,159272587,159273691,0.0501,0.05644,4e-05,0.00099,0.01452,0.00014,0.22514,0.05136,0.04123,0.1182,0.04419,0.05198,0.08111,0.01707,0.03973,0.00138,0.01289,3e-05,0.02288,0.00152,0.01029,159252840,159280677,ATP1A2,0
107,chr1,160024174,160032145,0.25253,0.04764,0.1113,0.1724,0.04533,0.10025,0.10495,0.03805,0.01423,0.09917,0.03041,0.01333,0.04677,6e-05,0.01081,0.00881,0.01596,1e-05,0.04691,0.00755,0.01397,160032015,160033112,AL354714.2,0
108,chr1,160194078,160205215,0.02419,0.0517,0.02725,0.05702,1e-05,0.01687,0.14379,5e-05,0.00962,0.024,0.00111,0.14946,0.21261,0.05383,0.11422,0.00917,0.02621,0.00104,0.05744,0.01209,0.01573,160184452,160207382,ARHGAP30,0
109,chr1,161077177,161083619,1e-05,0.10898,0.00049,0.0374,0.01564,0.01246,0.09399,0.00027,0.0561,0.01222,0.00809,0.09552,0.21296,0.04357,0.04007,0.04056,0.01072,0.00877,0.07846,0.05064,2e-05,161080129,161080424,RN7SL466P,0
110,chr1,162150767,162157818,0.00327,0.12576,0.00143,0.00248,0.0213,0.00036,0.09224,0.00044,8e-05,0.0406,0.00101,0.09959,0.09839,0.24322,0.08682,0.00017,0.03299,0.00026,0.03819,0.00066,0.02213,162134937,162157381,HSD17B7,0
111,chr1,166738869,166740519,0.06559,0.04751,0.00258,0.00035,0.00527,5e-05,0.23325,0.04152,0.06089,0.10874,0.05022,0.06558,0.06449,0.02469,0.03808,0.00087,0.01487,0.00184,0.00823,0.00011,0.00557,166572283,166778679,POU2F1,0
112,chr1,178580352,178583785,0.03417,0.20247,0.0,0.0283,0.0,0.00508,0.09578,0.03516,0.00024,0.03333,0.03194,0.20833,0.10757,0.19753,0.22214,0.0292,0.0,0.00539,0.02754,0.02868,0.00484,178454334,178584699,ABL2,0
113,chr1,178717373,178720885,0.23795,0.27439,0.29299,0.25499,0.20221,0.19395,0.0,0.00694,0.0,0.02871,0.02288,0.00845,0.0,0.03438,0.02853,0.00763,0.01741,0.0209,0.03131,0.02541,0.00091,178720769,178909735,AXDND1,0
114,chr1,179380557,179386941,0.00477,0.09486,0.02623,0.00562,0.01162,0.00198,0.1415,0.00694,0.02262,0.02862,0.0094,0.21112,0.05653,0.04227,0.05821,0.05443,0.07147,0.03859,0.00086,0.00072,0.00344,179310481,179470599,CEP350,0
115,chr1,182212597,182213597,0.04005,0.07557,0.00819,2e-05,0.00676,0.00086,0.23625,0.01185,0.04052,0.01448,0.02337,0.1082,0.10208,0.11419,0.06176,0.00648,8e-05,0.00352,0.00555,0.0005,0.00246,182198509,182247148,DHX9,0
116,chr1,182224395,182225534,0.0192,0.14495,0.00016,0.01618,2e-05,0.03969,0.27549,0.01553,0.07685,0.02095,0.0822,0.15046,0.07257,0.14419,0.02829,0.01897,0.0003,0.04562,0.01536,0.00429,0.03719,182198509,182247148,DHX9,0
117,chr1,182278838,182288237,0.05322,0.15973,0.00181,0.05803,0.01329,0.00079,0.31425,0.06238,0.0,0.09667,0.02417,0.12824,0.33128,0.08427,0.1547,0.06815,0.00532,0.00467,0.10476,0.02684,0.01824,182259031,182312699,SHCBP1L,0
118,chr1,183916813,183917813,0.00477,0.0107,0.01796,0.04051,0.06632,0.00065,0.00105,0.00315,0.07685,0.0361,0.00132,0.0007,0.09672,0.02552,0.00438,0.10855,0.01687,0.00957,0.21055,0.0392,0.04054,183750270,183992246,C1orf21,0
119,chr1,192231480,192232614,0.00108,0.05644,0.06841,0.02552,0.01452,1e-05,0.08329,0.04422,0.01682,0.02292,0.00072,0.21219,0.16609,0.01707,0.04445,0.00894,0.13844,0.06489,0.07851,0.02014,0.01325,191838492,192272908,AL390957.1,0
120,chr1,196147006,196149913,0.06474,0.0042,0.05931,0.0635,0.00056,0.00599,0.03422,0.00454,0.30075,0.09178,0.07697,0.02379,0.0926,0.00812,0.01637,0.27085,0.08212,0.09146,0.06042,0.02507,0.00321,196149800,196180510,CFHR4,0
121,chr1,196219296,196220829,0.0259,0.02531,0.04288,0.09735,0.0125,0.0031,0.00011,0.00093,0.23821,0.07033,0.0344,0.00178,0.22917,0.07132,0.03708,0.24982,0.09945,0.06304,0.04458,0.05257,0.00265,196205557,196221447,CFHR2,0
122,chr1,196245242,196246343,0.07649,0.0009,0.0078,0.0251,0.02091,0.00063,0.10495,0.03805,0.20625,0.16852,0.06785,0.01333,0.01822,0.01278,2e-05,0.05698,0.05326,0.01232,0.00043,0.01416,0.01268,196239373,196271501,CFHR5,0
123,chr1,197184023,197185023,0.07293,0.00385,0.01146,0.0098,0.008,0.06171,0.11785,0.13578,0.12754,0.129,0.20741,0.00178,0.00196,0.00066,0.03218,3e-05,0.0003,0.02335,0.00042,0.01527,0.02744,197171883,197191991,LHX9,0
124,chr1,201718674,201720986,0.1698,0.12905,0.03358,0.01622,0.00877,0.00422,0.00539,0.05577,0.09529,0.22642,0.08658,0.03218,0.05653,0.18273,0.06625,0.00258,0.06901,0.01161,0.04452,0.00249,0.02106,201610812,201854512,PPP1R12B,0
125,chr1,203336510,203338532,0.00778,0.07317,0.00301,0.00738,0.01826,0.04545,0.13152,0.01852,2e-05,0.00154,0.01114,0.04644,0.13043,0.16125,0.20219,0.01835,0.03535,0.07176,0.00198,0.01287,0.00626,203328684,203338115,AL592146.2,0
126,chr1,203676240,203678163,0.04936,0.14386,0.04504,0.0918,0.09281,0.23563,0.04006,0.00117,0.00962,0.00426,0.07579,0.04245,0.01098,0.01592,0.00537,0.01472,0.01055,0.08953,0.00089,0.03203,0.04351,203642420,203700421,AL606489.1,0
127,chr1,203678163,203685245,0.04936,0.1087,0.03411,0.06312,0.09281,0.20674,0.01482,0.00354,0.00079,0.00426,0.04945,0.02871,0.00877,0.00282,0.01096,0.00745,0.01687,0.08242,0.00147,0.03878,0.02633,203642420,203700421,AL606489.1,0
128,chr1,204495030,204497500,0.0086,0.12576,0.0162,0.03102,0.06977,0.0197,0.20137,0.04167,0.07685,0.11419,0.0386,0.05333,0.03491,0.01029,0.03788,0.00272,0.01914,0.00036,0.0067,0.00093,0.01288,204492257,204537660,TMCC2,0
129,chr1,205903468,205908028,0.00662,0.13368,0.00049,0.0003,0.00286,0.02239,0.16424,0.00949,0.00524,0.01621,0.00266,0.11905,0.13258,0.09957,0.2506,0.00141,0.00098,0.02922,0.0046,0.01593,0.04089,205899698,205919326,MSTRG.520,0
130,chr1,205977762,205983536,0.06645,0.08365,0.07441,0.00318,3e-05,0.01064,0.27826,0.00102,0.05806,0.06679,0.02248,0.29877,0.11836,0.08772,0.13751,0.04899,0.07255,0.02601,0.00265,0.00162,0.00933,205949084,205998488,MAPKAPK2,0
131,chr1,206873214,206876208,0.02851,0.0878,0.00699,0.00068,0.02811,0.04744,0.23625,0.0625,0.04052,0.11633,0.14012,0.05455,0.10208,0.03438,0.01579,0.00294,0.00759,0.01832,0.02085,0.03333,0.00208,206761464,206888507,CR1,0
132,chr1,206917338,206921751,0.07336,0.05991,0.06342,0.03294,0.00395,0.00735,0.27549,0.00161,0.01129,0.04724,0.02454,0.22477,0.1885,0.09357,0.08194,0.00364,0.03623,0.02257,0.01521,0.00647,0.00073,206891866,206930768,CR1L,0
133,chr1,206957602,206959616,0.07739,0.01408,0.00084,0.03444,0.00649,0.01864,0.16424,0.0625,0.22679,0.11947,0.10862,0.02135,0.00506,0.00156,0.00044,0.04477,0.01195,0.02735,0.01172,0.00169,0.00361,206891886,206970453,CR1L,0
134,chr1,209788004,209790064,0.20608,0.13288,0.15581,0.15948,0.01141,0.00467,0.01901,0.01079,0.00996,0.15635,0.2696,0.00121,0.00174,0.08378,0.19539,4e-05,0.10298,0.23241,0.1081,0.224,0.03546,209566924,209918127,HHAT,0
135,chr1,212509423,212516103,0.00338,0.0517,0.06842,0.05702,0.01156,0.0,0.02809,0.1033,0.10401,0.00192,0.00248,0.23073,0.21261,0.01506,0.04103,1e-05,0.13154,0.05257,0.11069,0.03759,0.01008,212294321,212516529,RPS6KC1,0
136,chr1,215571544,215584201,0.10732,0.0584,0.01916,0.01622,0.01003,0.00427,0.03292,0.05364,0.23018,0.07224,0.04668,0.01423,0.14567,0.02469,0.02201,0.06914,0.00145,0.00388,0.05206,0.02927,0.00074,214863290,215663779,USH2A,0
137,chr1,223393172,223399182,0.07739,0.03671,0.01845,0.01732,0.01608,0.02791,0.21761,0.02916,0.03717,0.03422,0.01584,0.10464,0.10472,0.10074,0.11669,2e-05,7e-05,0.00109,0.00017,0.00062,0.00163,223397671,223402542,AC092809.2,0
138,chr1,224981773,224996742,0.0369,0.09197,0.00715,0.02863,0.00733,0.00847,0.21761,0.0625,0.13334,0.01621,0.05011,0.04772,0.01822,0.14848,0.03704,0.0071,0.02781,0.00015,0.0655,0.00433,0.02752,224991143,224991444,AC099066.3,0
139,chr1,233567156,233570810,0.48299,0.56841,0.91074,0.71418,0.28332,0.06426,0.00778,0.22881,0.08955,0.0281,0.15188,0.15152,0.04948,0.06593,0.23141,0.00964,0.32794,0.53571,0.17582,0.34587,0.07635,233291128,233714625,SLC35F3,0
140,chr1,234066659,234074454,0.00944,0.22923,0.01296,0.00573,0.08906,0.05193,0.13867,0.00027,0.0005,0.03665,0.01615,0.14439,0.15746,0.03564,0.04829,0.00141,0.03876,0.01984,0.04615,0.02186,0.0021,234046480,234073915,AL160408.1,0
141,chr1,234800394,234802106,0.14386,0.3254,0.14775,0.0575,0.12157,0.03969,0.06505,0.0051,0.02648,0.00015,0.00669,0.03333,0.15746,0.06238,0.10805,0.04421,0.00428,0.0289,0.02617,0.00215,0.01111,234720282,234844846,TBCE,0
142,chr1,234802106,234810374,0.32984,0.43489,0.39562,0.15295,0.56158,0.22821,0.01171,0.00752,0.04337,0.05487,0.00137,0.00024,0.09839,0.01719,0.01808,0.08184,0.02115,0.01764,0.18748,0.01982,0.06691,234720282,234844846,TBCE,0
143,chr1,235140606,235143167,0.08925,0.11805,0.01735,0.00177,0.01219,0.00278,0.40308,0.03501,0.08561,0.1565,0.08664,0.21333,0.15564,0.05864,0.06983,0.0071,0.05775,0.03188,0.02205,0.00703,0.00281,235057713,235263514,LYST,0
144,chr1,235895180,235898471,0.0846,0.09417,0.22027,0.14233,0.00335,0.01419,2e-05,0.02778,0.00892,0.05795,0.02385,0.02815,0.00804,0.06457,0.02909,0.00589,0.17507,0.11239,0.10794,0.05435,0.004,235795560,235903783,EDARADD,0
145,chr1,239558131,239560225,0.00597,0.08607,0.05354,0.01227,0.01564,0.02028,0.04321,0.10887,0.00104,0.00185,0.00368,0.2381,0.03281,0.0291,0.01687,0.12228,0.10907,0.09191,0.00017,0.00136,0.00082,239427700,239620692,FMN2,0
146,chr1,241182794,241185033,0.05606,0.10002,0.02076,0.00035,0.04594,0.01463,0.27826,0.1143,0.08117,0.16667,0.07942,0.03,0.08855,0.01137,0.03091,0.01367,0.00497,0.00028,0.03478,0.00825,0.00707,241063749,241214140,WDR64,0
147,chr1,241699096,241700700,0.0478,0.0521,0.05973,0.00582,0.00037,0.00847,0.20801,0.00043,0.02193,0.0406,0.012,0.17333,0.10336,0.06127,0.06878,0.02507,0.05068,0.02222,0.00337,0.00026,0.00539,241495067,241936684,PLD5,0
148,chr1,241774150,241778407,0.16323,0.01601,0.00318,0.00255,0.02473,0.03557,0.08197,0.20794,0.12628,0.06253,0.02524,0.03333,0.00554,0.00097,0.00603,0.01131,0.04468,0.05423,0.01019,0.01642,0.00317,241495067,241936684,PLD5,0
149,chr1,244760041,244762300,0.26574,0.12052,0.02169,0.0575,0.01383,0.02362,0.03493,0.16672,0.10401,0.19907,0.08456,0.05289,0.01991,0.07315,0.0173,0.00731,0.00234,0.00443,0.01847,2e-05,0.00945,244572449,245130184,KIF26B,0
150,chr1,245077512,245079067,0.00881,0.00073,0.00313,0.11245,0.01819,0.00059,0.00488,0.00105,0.20045,0.00173,0.00952,0.00083,0.14149,0.01111,0.00205,0.11241,0.0057,0.00578,0.15851,0.06174,0.02181,244572449,245130184,KIF26B,0
151,chr1,245079067,245080662,0.00881,0.00073,0.00313,0.11245,0.01819,0.00059,0.00488,0.00105,0.20045,0.00173,0.00952,0.00083,0.14149,0.01111,0.00205,0.11241,0.0057,0.00578,0.15851,0.06174,0.02181,244572449,245130184,KIF26B,0
152,chr1,245920278,245927028,0.15925,0.28621,0.08905,0.12202,0.06554,0.0597,0.02367,0.00752,0.0029,0.01977,0.012,0.05822,0.04315,0.08772,0.06696,0.00138,0.00278,0.00128,0.00809,0.00433,0.00024,245170077,245930104,SMYD3,0
153,chr1,245940840,245941840,0.01626,0.15675,0.28003,0.284,0.28459,0.2988,0.08197,0.17361,0.23036,0.18956,0.16762,0.01987,0.04724,0.02539,0.02083,0.00678,0.00032,9e-05,0.00482,0.00427,6e-05,245931867,245943430,AL356583.1,0
154,chr1,246229767,246236296,0.00038,0.12905,0.0,0.01143,0.01802,2e-05,0.1415,0.00031,0.0087,0.01247,0.00017,0.12836,0.21177,0.23636,0.11466,0.0107,0.01729,1e-05,0.00044,0.0081,0.01447,246198226,246271009,KIF28P,0
155,chr1,246289166,246292601,0.08503,0.04597,7e-05,0.00696,0.00305,0.02198,0.26667,0.08711,0.15275,0.05895,0.01414,0.04138,0.01973,0.07138,0.09408,0.00551,0.00405,0.025,0.01865,0.0392,0.00939,246270495,246363018,AHCTF1,0
156,chr1,248142066,248146738,0.11751,0.13887,0.17527,0.12737,0.16343,0.20558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248119495,248186576,CR589904.2,0
226,chr2,859603,861561,0.03905,0.11805,0.00128,0.07445,0.0005,0.03969,0.02228,0.05191,0.24149,0.04899,1e-05,0.13909,0.37247,0.13494,0.01766,0.05634,0.00018,0.0553,0.06618,0.16008,0.04741,779054,867826,LINC01115,0
227,chr2,2198680,2201791,0.02827,0.18638,0.00011,0.02294,0.05532,0.02942,0.12558,0.0242,0.11023,0.00281,7e-05,0.17143,0.37071,0.07226,0.06696,0.02552,0.04978,0.02634,0.14949,0.08859,0.00372,1796914,2341550,MYT1L,0
228,chr2,3206971,3210090,0.03352,0.17043,0.01178,0.04188,0.00762,0.01933,0.36767,0.00694,0.16174,0.07033,0.07565,0.25284,0.0543,0.11494,0.06342,0.0923,0.03791,0.05921,0.01521,0.00362,0.00299,3209985,3399951,EIPR1,0
229,chr2,3705668,3711124,4e-05,0.04399,0.07967,0.2539,0.00266,0.00136,0.04003,0.06154,0.23191,0.00176,0.00066,0.00667,0.12852,0.02551,0.02519,0.08062,0.05509,0.0614,0.22097,0.21122,0.00015,3681120,3725243,ALLC,0
230,chr2,11291107,11292534,0.19208,0.17073,0.21341,0.15707,0.19962,0.24187,0.06,0.07143,0.0561,0.06786,0.02134,0.0,0.0,0.0,0.00773,0.0,0.0,0.01087,0.0,0.00687,0.00977,11212158,11377947,ROCK2,0
231,chr2,12066930,12068729,0.22802,0.0164,0.00366,4e-05,0.00075,0.00104,0.38554,0.17357,0.25778,0.25789,0.14151,0.03333,0.01944,0.01062,0.0191,0.00258,0.00763,0.00058,0.00109,0.00053,0.00321,11898429,12338857,MIR3681HG,0
232,chr2,16554718,16562337,0.00415,0.03097,0.00181,0.1605,0.00026,0.00367,0.01622,0.0099,0.20152,0.00637,0.01056,0.04245,0.30332,0.03691,0.03823,0.12755,0.0007,0.00043,0.14949,0.09888,0.00203,16554878,16561092,AC104623.1,0
233,chr2,20718353,20719353,0.01152,0.10119,0.00084,0.00326,0.02578,0.00176,0.20801,0.01778,0.0029,0.07232,0.00333,0.08353,0.16255,0.03691,0.09225,0.0071,0.01729,0.00494,0.04792,0.00017,0.03509,20717323,20856368,LDAH,0
234,chr2,23992908,24005872,0.00876,0.16199,0.04246,0.03409,0.01902,0.00183,0.09336,0.09366,0.08838,0.05559,0.01539,0.33947,0.29934,0.27549,0.18243,0.0,0.00522,0.02294,0.00482,0.01631,0.0078,23961976,24035517,UBXN2A,0
235,chr2,24380721,24387182,0.02819,0.08908,0.04246,0.03409,0.00893,0.02499,0.19008,0.00015,0.00024,0.00876,0.00106,0.23941,0.20757,0.15055,0.19611,0.0,0.01369,0.00263,0.01192,0.00209,0.00386,24237560,24395332,ITSN2,0
236,chr2,26089839,26096296,0.04627,0.0889,0.03828,0.01732,0.02578,0.00018,0.25101,0.00219,0.01132,0.00637,0.03728,0.23297,0.18143,0.20494,0.0691,0.00294,0.00121,0.03856,0.00044,0.016,0.02598,26069399,26172749,RAB10,0
237,chr2,26096296,26104096,0.00211,0.13675,0.0146,0.00346,0.0114,4e-05,0.09399,0.02927,0.01225,0.02501,0.00173,0.21947,0.15468,0.20446,0.12074,0.00354,0.00018,0.00803,0.00218,0.00154,0.00603,26069399,26172749,RAB10,0
238,chr2,26280536,26285206,0.00415,0.21783,0.00278,0.00048,0.03028,0.00227,0.25101,0.00027,0.00224,0.04664,0.00018,0.26299,0.22519,0.09188,0.22556,0.00081,0.05075,-0.0,0.0336,0.00056,0.04466,26278510,26313964,HADHB,0
239,chr2,31271403,31277855,0.02433,0.00813,0.00036,0.12554,0.00134,0.02044,0.06459,0.01852,0.28292,0.03685,0.06637,0.01158,0.08355,0.003,0.00254,0.13329,0.00308,0.02653,0.10633,0.03796,0.01141,31217214,31278022,CAPN14,0
240,chr2,32128950,32135471,0.05682,0.22923,0.0404,0.02131,0.01135,0.0296,0.06505,0.0007,0.00883,0.01705,0.00132,0.08308,0.11663,0.15055,0.08333,0.0037,0.01055,0.00021,0.00147,0.00181,0.00686,32111980,32206198,SPAST,0
241,chr2,32205561,32207489,0.01105,0.10163,0.02228,0.03197,0.0,0.00039,0.04694,0.00129,0.08991,0.01117,0.0057,0.03,0.24478,0.10254,0.075,0.09403,0.02193,0.01597,0.03305,0.02976,0.00036,32111980,32206198,SPAST,0
242,chr2,32714667,32720798,0.00662,0.08607,0.01084,0.0003,0.04943,0.00201,0.11716,0.00015,0.00524,0.03333,0.00078,0.15112,0.08787,0.22619,0.09753,0.00731,0.02085,0.00202,0.05601,0.00063,0.01771,32676700,32869813,TTC27,0
243,chr2,33043573,33047909,0.01303,0.07238,0.42167,0.30259,0.0332,0.05057,0.02087,0.29053,0.21065,0.00329,0.00857,0.2174,0.13639,0.00674,0.00094,0.00583,0.26324,0.2175,0.16594,0.11788,0.00223,32992167,33447159,MSTRG.3036,0
244,chr2,33585694,33587377,0.15925,0.05354,0.0146,0.00346,0.06554,0.03757,0.01863,0.25485,0.19108,0.01977,0.02081,0.10407,0.06632,2e-05,0.00047,0.00354,0.12534,0.07352,0.07669,0.03899,0.00081,33482470,33610895,RASGRP3,0
245,chr2,34345922,34347848,0.17344,0.09264,0.15175,0.0,0.02716,0.00278,0.05051,0.02151,0.23018,0.09667,0.14815,0.00606,0.10692,0.0255,0.09643,0.16232,0.05812,0.16111,0.02694,0.00211,0.04168,34237940,34729718,LINC01320,0
246,chr2,44245611,44249001,0.01654,0.22923,0.01296,0.30134,0.05907,0.02092,0.25397,0.03704,0.33661,0.08421,0.03127,0.14439,0.00595,0.06238,0.08498,0.20129,0.01857,0.00304,0.10323,0.12212,0.00468,44174199,44325627,AC013717.1,0
247,chr2,44249001,44252131,0.01286,0.13279,0.00606,0.18864,0.00269,0.01184,0.19008,0.02916,0.26248,0.02478,0.02969,0.08308,0.00595,0.09958,0.05575,0.12755,0.0007,0.0014,0.14949,0.08859,0.00372,44174199,44325627,AC013717.1,0
248,chr2,48486866,48492335,0.06645,0.0001,0.00053,0.04499,0.00131,0.00155,0.07579,0.07193,0.22679,0.05527,0.05926,0.00103,0.05171,0.00066,0.00205,0.03515,0.00345,0.00031,0.06212,0.02414,0.00527,48446545,48517338,PPP1R21,0
249,chr2,51695601,51697187,0.42807,0.07584,0.02331,0.0089,0.12988,0.09264,0.22514,0.39417,0.39531,0.1182,0.10868,0.03529,0.05437,0.01707,0.00968,0.00763,0.09104,0.06281,0.09136,0.05521,0.00037,51028762,52404220,AC007402.1,0
250,chr2,51742787,51743787,0.36503,0.00181,0.05236,0.03102,0.06082,0.01272,0.37315,0.17049,0.23589,0.1638,0.25773,0.03704,0.02345,0.04576,0.00521,0.0032,0.0003,0.01645,0.00555,0.00372,0.02067,51028762,52404220,AC007402.1,0
251,chr2,53960905,53964693,2e-05,0.06678,0.00801,0.02501,0.00045,0.0698,0.05933,0.00828,0.03346,0.00064,0.07579,0.11856,0.15468,0.07801,0.25521,0.00678,0.00468,0.03254,0.02056,0.0078,0.06073,53860298,53967209,PSME4,0
252,chr2,59401897,59420868,0.28144,0.29305,0.17716,0.0283,0.0,0.01553,0.00155,0.01584,0.18274,0.2763,0.20988,0.00959,0.18037,0.28669,0.21852,0.09325,0.17134,0.13837,0.02754,1e-05,0.0148,59224148,60105889,AC007100.1,0
253,chr2,61192445,61193541,0.0005,0.19995,0.00087,0.01943,0.01186,0.01793,0.21382,0.00237,0.02702,0.01516,0.01708,0.1737,0.10117,0.1203,0.08238,0.01188,0.00631,0.01174,0.00109,0.0,0.001,61183269,61193399,AHSA2P,0
254,chr2,64985509,64991696,0.00105,0.15899,0.00291,0.00289,0.04338,0.00869,0.16372,0.00031,0.0005,0.04664,0.01056,0.20029,0.18411,0.03844,0.08239,1e-05,0.06745,0.02026,0.05744,0.01514,0.01163,64911921,65065790,LINC02245,0
255,chr2,65508403,65510878,0.01152,0.10119,0.00296,0.00326,0.05429,0.04296,0.20801,0.02492,0.0029,0.1196,0.08541,0.07259,0.16255,0.01592,0.0169,0.01188,0.03248,0.02383,0.08745,0.06201,0.00085,65446379,66083414,AC007389.1,0
256,chr2,68269784,68271810,0.0259,0.0803,0.01736,0.00432,0.00224,0.0006,0.20137,0.00161,0.01129,0.01438,0.01304,0.16333,0.12665,0.10922,0.07292,0.00364,0.00715,0.00967,0.00043,0.00121,0.00037,68141787,68271794,AC017083.3,0
257,chr2,68381545,68386120,0.01654,0.11693,0.02613,0.0181,0.00383,0.01978,0.15195,0.0,0.0,0.02871,0.03388,0.20833,0.16226,0.0816,0.03304,0.0,0.04441,0.05841,0.03131,0.03758,0.0078,68375851,68408023,PLEK,0
258,chr2,68692737,68699628,0.01467,0.13675,0.08905,0.33847,0.0801,0.00835,0.05933,0.02863,0.21897,0.024,0.00015,0.0037,0.05653,0.00727,0.05859,0.08184,0.00055,0.03897,0.09896,0.19298,0.0297,68691935,68828757,ARHGAP25,0
259,chr2,68699628,68702312,0.09388,0.13577,0.1786,0.23686,0.10772,0.03269,0.00332,0.00828,0.08625,0.00011,0.01328,0.00132,0.05437,0.00446,0.02775,0.03194,0.01115,0.04688,0.06603,0.07561,0.01636,68691935,68828757,ARHGAP25,0
260,chr2,70181297,70187572,0.00707,0.08365,0.0407,7e-05,0.00643,0.00155,0.04148,0.08076,0.00937,6e-05,0.00156,0.23077,0.08855,0.04512,0.05296,0.03702,0.07799,0.05041,0.00723,0.00176,0.00139,70161621,70202813,C2orf42,0
261,chr2,70202907,70218174,0.00304,0.16561,0.01372,0.02043,0.00019,0.00032,0.19883,0.00298,0.00962,0.00185,0.00111,0.26299,0.27564,0.17713,0.16258,0.00141,0.01072,0.00877,0.01766,0.01209,2e-05,70193369,70260357,C2orf42,0
262,chr2,74323322,74333680,0.00978,0.0889,0.03828,0.03377,1e-05,0.00936,0.15413,0.00727,0.00883,0.00943,0.02676,0.23297,0.22519,0.09188,0.03333,2e-05,0.03716,0.07498,0.0336,0.05576,0.00977,74220353,74371937,AC006030.1,0
263,chr2,74563725,74564725,0.08721,0.0278,2e-05,0.00669,0.01608,0.00388,0.22228,0.08711,0.15235,0.17731,0.10437,0.02574,0.00807,0.00225,0.00918,0.00588,0.01487,0.00346,0.00164,0.00036,0.00357,74545276,74564256,LOXL3,0
264,chr2,77174632,77178310,0.12756,0.02966,0.06874,0.22093,0.02473,0.02933,0.03694,0.00752,0.01482,0.0406,0.02309,0.00923,0.09672,0.0002,0.00021,0.04205,0.01289,0.00684,0.10323,0.07059,0.00084,76752957,77527349,LRRTM4,0
265,chr2,77669543,77674356,0.07649,0.04562,0.05221,0.04915,0.0002,0.00926,0.2482,0.0051,0.00516,0.07188,0.02676,0.18259,0.19485,0.0524,0.07883,4e-05,0.04609,0.01571,0.04458,0.01309,0.00668,77657036,78295436,AC012494.1,0
266,chr2,77750019,77758055,0.01626,0.0067,0.05296,0.15838,4e-05,0.00064,0.04694,0.00803,0.08991,0.0151,0.01808,0.09102,0.24478,0.00789,0.00262,0.03557,0.0499,0.06187,0.15756,0.14031,0.00097,77657036,78295436,AC012494.1,0
267,chr2,78009742,78015252,0.01159,0.04399,0.04417,0.13072,0.0183,0.02582,0.09753,0.08077,0.21897,0.05202,0.04792,0.0,0.02685,0.00585,0.00142,0.02415,0.00593,0.00169,0.05461,0.0314,0.00112,77657036,78295436,AC012494.1,0
268,chr2,78039524,78043867,0.04884,0.07965,0.07608,0.00052,0.00224,0.00179,0.26667,0.00147,0.06663,0.07199,0.025,0.27434,0.07633,0.05884,0.08154,0.08184,0.1027,0.05077,0.00052,0.00334,0.00747,77657036,78295436,AC012494.1,0
