,Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia,Start_b,End_b,name2,Distance
99,chr1,15435076,15438474,0.00113,0.18894,0.19991,0.19536,0.22126,0.25407,0.18167,0.16552,0.19945,0.198,0.19852,0.0001,0.00065,0.00056,0.00234,0.00113,0.00115,0.00388,0.0,0.00056,0.00077,15431181,15436062,TBC1D3P6,0
100,chr1,15498525,15499750,0.22501,0.14168,0.00098,0.09917,0.03144,0.04747,0.02698,0.26888,0.05548,0.0848,0.07996,0.16132,0.00506,0.03284,0.02929,0.11172,0.02861,0.04482,0.0147,0.01128,0.00047,15485038,15498666,CLCNKB,0
101,chr1,15810544,15814070,0.12119,0.01343,0.00068,0.06497,0.00049,0.01805,0.22228,0.10163,0.36531,0.10888,0.03102,0.01905,0.03024,0.01901,0.04545,0.07211,2e-05,0.01275,0.07669,0.09098,0.01284,15794093,15834888,SZRD1,0
102,chr1,15916220,15918343,0.06476,0.09684,0.21801,0.04859,0.24294,0.19413,0.00456,0.07604,0.00159,0.11585,0.04099,0.04866,0.00952,0.08414,0.02755,0.08,0.00778,0.00012,0.11378,0.0515,0.00683,15909122,15934359,CROCCP3,0
103,chr1,15931372,15933253,0.06112,0.00529,0.02679,0.07063,0.08636,0.04992,0.18255,0.01594,0.00086,0.00037,0.00197,0.07491,0.1819,0.20687,0.09709,0.02187,0.02522,0.00555,0.00014,0.00443,0.00471,15909122,15934359,CROCCP3,0
104,chr1,15933253,15937530,0.26778,0.09468,0.04346,0.31598,0.21656,0.06991,0.18219,0.1289,0.00832,0.01131,0.1147,0.00655,0.22823,0.06965,0.00156,0.17447,0.08434,0.00184,0.03354,0.16299,0.0745,15909122,15934359,CROCCP3,0
105,chr1,15937530,15940856,0.1571,0.03142,0.05805,0.25068,0.23388,0.08897,0.11376,0.04076,0.02259,0.00628,0.01863,0.00723,0.22596,0.16374,0.02046,0.10839,0.086,0.00405,0.00427,0.06821,0.05365,15932289,15940926,CROCCP3,0
106,chr1,15940856,15942651,0.20504,0.02593,0.01378,0.17598,0.16947,0.0355,0.14291,0.13923,0.00214,0.01406,0.12667,0.00224,0.10466,0.08041,5e-05,0.11304,0.10056,0.00379,0.00464,0.09996,0.087,15932289,15940926,CROCCP3,0
107,chr1,16690014,16692165,0.15666,0.07513,0.04951,0.23263,0.15291,0.08978,0.04225,0.05254,0.02006,0.00309,0.02709,0.00379,0.10801,0.02173,0.00014,0.11569,0.03973,0.00587,0.03599,0.08044,0.01759,16463210,16751878,CROCC,0
108,chr1,16692165,16697306,0.21254,0.08709,0.06932,0.31307,0.19893,0.12525,0.05692,0.04862,0.02984,0.00099,0.0261,0.00056,0.14309,0.03627,0.00273,0.121,0.04105,0.00614,0.03316,0.09125,0.02058,16463210,16751878,CROCC,0
109,chr1,16697306,16699129,0.18481,0.0342,0.0579,0.25816,0.18846,0.0498,0.1534,0.05923,0.02631,0.00134,0.06613,0.00541,0.2322,0.10984,0.00186,0.12278,0.05232,0.00085,0.03214,0.13189,0.06663,16463210,16751878,CROCC,0
110,chr1,16699129,16700276,0.12752,0.00275,0.03385,0.24055,0.08023,0.02855,0.1476,0.04193,0.07398,0.01627,0.04628,0.01924,0.26318,0.06525,0.01335,0.14499,0.01083,0.00055,0.11434,0.15134,0.01655,16463210,16751878,CROCC,0
111,chr1,16729044,16732559,0.25192,0.04702,0.05273,0.28828,0.21801,0.09707,0.23213,0.13684,0.00782,0.01553,0.09651,0.00041,0.25569,0.12215,0.0105,0.17373,0.08838,0.00662,0.03761,0.1344,0.05619,16463210,16751878,CROCC,0
112,chr1,16732559,16733905,0.25316,0.02597,0.03169,0.26215,0.17339,0.07498,0.25504,0.15342,0.00224,0.0301,0.12306,0.00058,0.23714,0.10291,0.01323,0.16495,0.07448,0.00773,0.03976,0.1377,0.04748,16463210,16751878,CROCC,0
113,chr1,16733905,16735990,0.23292,0.02762,0.03652,0.30142,0.20175,0.0677,0.19924,0.13451,0.01884,0.01182,0.08726,0.0007,0.27214,0.12028,0.00908,0.20327,0.09386,0.00529,0.05093,0.14969,0.0583,16463210,16751878,CROCC,0
114,chr1,16735990,16737240,0.28019,0.02389,0.0356,0.28835,0.20154,0.0966,0.25886,0.15753,0.00224,0.0301,0.11666,0.00161,0.24698,0.12201,0.02441,0.17005,0.08368,0.01285,0.03976,0.13179,0.04556,16463210,16751878,CROCC,0
115,chr1,16737240,16738240,0.26011,0.04544,0.04787,0.27221,0.197,0.0852,0.25504,0.15919,0.00224,0.0301,0.12387,9e-05,0.23714,0.10291,0.00645,0.17083,0.08059,0.00496,0.03976,0.13962,0.05517,16463210,16751878,CROCC,0
116,chr1,16738240,16740186,0.05194,0.00074,0.01617,0.13407,0.09946,0.05138,0.09862,0.02864,0.049,0.00711,0.0006,0.01667,0.23647,0.15317,0.0509,0.12926,0.07079,0.01794,0.02032,0.03816,0.01051,16463210,16751878,CROCC,0
117,chr1,16740186,16741707,0.00025,0.02249,0.00274,0.02711,0.05587,0.01141,0.04967,0.00155,0.03848,0.07125,0.00784,0.06825,0.16443,0.2309,0.07605,0.02464,0.0585,0.00476,0.00452,0.00533,0.02113,16463210,16751878,CROCC,0
118,chr1,16741707,16748212,0.2093,0.02809,0.11216,0.26531,0.29555,0.18193,0.18509,0.03931,0.01284,0.00789,0.00689,0.04095,0.2393,0.24112,0.08904,0.08182,0.08598,0.0139,0.0007,0.03081,0.03135,16463210,16751878,CROCC,0
119,chr1,16748212,16749751,0.10709,0.0326,0.07071,0.12177,0.20479,0.14141,0.07673,0.01427,0.00293,0.02731,0.00174,0.0127,0.07936,0.15536,0.05935,0.0247,0.07563,0.02555,0.00985,0.0,0.00988,16463210,16751878,CROCC,0
120,chr1,16756329,16758013,0.09235,0.0716,0.15014,0.10428,0.24158,0.20438,0.01401,0.00668,0.00279,0.09158,0.02906,0.03293,0.02051,0.15294,0.06724,0.00054,0.04841,0.01543,0.04695,0.01477,0.00583,16732377,16783391,CROCC,0
121,chr1,17220366,17221366,0.00203,0.01978,0.00052,0.14251,0.00211,0.00053,0.01141,0.00053,0.20625,0.008,0.00337,0.01422,0.26893,0.03351,0.02077,0.15799,0.00473,0.00204,0.11141,0.09996,0.00043,17220705,17252550,MSTRG.66,0
122,chr1,20849800,20858109,0.01654,0.11693,0.02114,0.02131,0.01135,0.03434,0.15195,0.0452,0.06522,0.03899,0.00313,0.03974,0.03982,0.05887,0.2217,2e-05,0.00185,0.08823,0.00147,0.09168,0.0717,20632858,21003574,EIF4G3,0
123,chr1,21239272,21240899,0.02867,0.13996,0.1915,0.08911,0.19278,0.21346,0.0798,0.10722,0.03346,0.11351,0.09919,0.00236,0.00909,0.00824,0.01357,0.02054,0.00262,0.00835,0.03,0.03354,0.00172,21238257,21240091,AL592309.1,0
124,chr1,21242208,21243208,0.02644,0.18845,0.26126,0.06682,0.17699,0.23023,0.1632,0.18142,0.017,0.10698,0.11754,0.02609,0.06625,0.00291,0.0073,0.10721,0.03941,0.00275,0.03767,0.06359,0.01613,21242695,21244290,AL592309.2,0
125,chr1,21243208,21245060,0.02803,0.2659,0.28385,0.02469,0.17618,0.21203,0.19137,0.17149,0.0007,0.07666,0.08489,0.00087,0.2368,0.03764,0.01286,0.21456,0.03037,0.0099,0.10336,0.11067,0.00398,21242695,21244290,AL592309.2,0
126,chr1,21252121,21253246,0.05312,0.25988,0.20181,0.03345,0.14803,0.19006,0.11164,0.06836,0.00499,0.02205,0.05254,0.00276,0.16817,0.04204,0.00016,0.09929,0.03993,0.00148,0.05099,0.08086,0.02738,21251424,21255090,NBPF2P,0
127,chr1,21253246,21254367,0.04389,0.27366,0.20803,0.03927,0.15305,0.18316,0.13443,0.08061,0.00068,0.03164,0.05754,0.00386,0.16479,0.04371,0.00022,0.09756,0.04329,0.00194,0.04543,0.07189,0.02638,21251424,21255090,NBPF2P,0
128,chr1,21278862,21284046,0.03293,0.11634,0.18945,0.04309,0.1887,0.22157,0.05258,0.09929,0.00126,0.11352,0.10683,0.01289,0.03722,0.013,0.02151,0.08292,6e-05,0.00172,0.09215,0.09394,0.00245,21264330,21308831,MSTRG.78,0
129,chr1,23142358,23143358,0.04355,0.10842,0.00904,0.04754,0.00069,0.0018,0.22634,0.02151,0.0,0.03899,0.03209,0.17373,0.24027,0.12489,0.06542,0.02359,0.00479,0.01499,0.04247,0.0356,0.00409,23137098,23146735,HNRNPR,0
130,chr1,23553938,23562939,0.03423,0.10898,0.01084,0.0003,0.00822,0.00055,0.2002,0.01411,0.04242,0.06073,0.02715,0.17926,0.10939,0.05908,0.0884,0.00731,0.03668,0.01403,0.01037,0.00129,0.00415,23541774,23613248,ELOA-AS1,0
131,chr1,23611435,23614415,0.03423,0.10898,0.01084,0.00255,0.00286,0.00398,0.2002,0.01411,0.06522,0.04965,0.03478,0.17926,0.07433,0.07801,0.06474,0.0243,0.0244,0.02379,0.0,0.00017,0.00016,23541774,23613248,ELOA-AS1,0
132,chr1,23800197,23801317,0.01467,0.22182,0.01648,0.09333,0.05191,0.03386,0.11963,5e-05,0.03321,0.01038,0.0052,0.1241,0.03247,0.06491,0.05724,0.03031,0.01054,0.00656,0.00553,0.0056,0.00015,23794253,23800868,PNRC2,0
133,chr1,24595359,24599364,1e-05,0.06506,0.05354,0.0374,0.00286,0.02204,0.05624,0.07143,0.0561,0.00212,0.02105,0.20833,0.16226,0.04118,0.15661,0.0,0.07591,0.01112,0.05404,0.00704,0.04041,24584190,24679941,CLIC4,0
134,chr1,25102493,25103777,0.08521,0.00195,0.04755,0.1122,0.02363,0.02867,0.15675,0.01711,0.00898,0.20505,0.12441,0.0783,0.18699,0.01285,0.0153,0.03583,0.14852,0.12428,0.23934,0.15352,0.0015,25078516,25174458,RSRP1,0
135,chr1,25106360,25109028,0.08521,0.0304,0.05172,0.12466,0.00502,0.03619,0.02903,0.02199,0.02738,0.15919,0.15189,0.00123,0.06553,0.06965,0.10351,0.05865,0.10709,0.15604,0.21887,0.19451,0.01771,25078516,25174458,RSRP1,0
136,chr1,25109028,25114410,0.10908,0.01152,0.02519,0.09181,0.01853,0.01037,0.05838,0.04717,0.0029,0.21314,0.13022,0.00147,0.04197,0.05795,0.03519,0.03181,0.09148,0.06343,0.19328,0.11899,0.00054,25078516,25174458,RSRP1,0
137,chr1,25119239,25122433,0.09564,0.0284,0.0618,0.13704,0.00521,0.02973,0.0572,0.02199,0.02738,0.17568,0.15189,0.00704,0.11616,0.07006,0.09228,0.05865,0.12311,0.15604,0.2375,0.19451,0.01282,25078516,25174458,RSRP1,0
138,chr1,25122433,25127063,0.05203,0.01637,0.04241,0.1128,0.00843,0.03899,0.02585,0.00551,0.0561,0.12115,0.12107,0.00704,0.11616,0.05824,0.08616,0.05865,0.10709,0.14757,0.21887,0.18631,0.0149,25078516,25174458,RSRP1,0
139,chr1,25137184,25138811,0.08624,0.01296,0.06617,0.15617,2e-05,0.022,0.06505,0.00383,0.02648,0.09249,0.1407,0.02667,0.15746,0.01285,0.05973,0.03252,0.06681,0.14973,0.1687,0.21276,0.02359,25078516,25174458,RSRP1,0
140,chr1,25141053,25143674,0.0629,0.00129,0.00103,0.09583,0.02229,0.00857,0.11049,0.06774,0.00618,0.15728,0.08731,0.00561,0.1529,0.01434,0.0032,0.10638,0.03927,0.01726,0.20281,0.12299,0.00263,25078516,25174458,RSRP1,0
141,chr1,25152415,25156784,0.03366,0.00285,0.00464,0.06071,0.03993,0.07406,0.02903,0.02916,0.02738,0.15919,0.13873,7e-05,0.06553,0.06965,0.08984,0.06815,0.09085,0.12426,0.21887,0.18036,0.01055,25078516,25174458,RSRP1,0
142,chr1,25156784,25161621,0.13181,0.00176,0.04277,0.03437,0.01442,0.02261,0.15812,0.04551,0.07366,0.21196,0.15318,0.05679,0.05487,0.00528,0.01049,0.00071,0.10602,0.10258,0.099,0.07199,0.00259,25078516,25174458,RSRP1,0
143,chr1,25161621,25163345,0.08521,0.0304,0.00888,0.12466,0.01234,0.03619,0.02903,0.02902,0.02738,0.17089,0.15189,0.00415,0.06553,0.0859,0.10351,0.04946,0.03895,0.07278,0.22754,0.19451,0.00831,25078516,25174458,RSRP1,0
144,chr1,25200751,25202475,0.06059,0.00667,0.00592,0.12466,0.01753,0.03619,0.05624,0.02099,0.0561,0.15015,0.1277,3e-05,0.16226,0.0517,0.06323,0.05642,0.03973,0.06455,0.24624,0.19451,0.00513,25198546,25257168,RHCE,0
145,chr1,25219727,25222680,0.03914,0.00901,0.00026,0.07551,0.06881,0.03085,0.09021,0.04952,0.00913,0.18117,0.10564,0.01586,0.13629,0.02805,0.00543,0.0959,0.0963,0.0445,0.23555,0.15542,0.00908,25198546,25257168,RHCE,0
146,chr1,25225639,25227832,0.13014,0.00299,0.07594,0.1172,0.00542,0.0355,0.19008,0.03682,0.00524,0.22359,0.20724,0.06779,0.15746,0.02026,0.05442,0.02109,0.143,0.1948,0.20524,0.20318,0.01607,25198546,25257168,RHCE,0
147,chr1,25235147,25236147,0.07065,0.00016,0.02081,0.14513,0.00867,0.01469,0.11533,0.02257,0.02685,0.1175,0.07983,0.02827,0.21306,0.00744,0.01105,0.08145,0.05547,0.05669,0.20012,0.13711,0.00184,25198546,25257168,RHCE,0
148,chr1,25242373,25245879,0.11183,0.02403,0.07477,0.24512,0.0,0.01749,0.06579,0.00824,0.08131,0.11421,0.11675,0.01825,0.21382,0.02471,0.05558,0.09938,0.07478,0.12201,0.24755,0.22016,0.01643,25198546,25257168,RHCE,0
149,chr1,25256939,25259616,0.08521,0.02008,0.05172,0.12466,0.00502,0.03619,0.04283,0.02199,0.02738,0.15919,0.15189,0.00593,0.08425,0.05215,0.08771,0.05865,0.10709,0.15604,0.21887,0.19451,0.01771,25198546,25257168,RHCE,0
150,chr1,26362795,26367853,0.02013,0.08702,0.0307,0.00048,0.00026,0.00516,0.16424,0.00015,0.01908,0.02478,0.00505,0.20869,0.09452,0.07828,0.12696,0.0243,0.03668,0.00973,0.00141,0.00197,0.0076,26367712,26412979,RPS6KA1,0
151,chr1,26420878,26435717,0.00456,0.12722,0.01895,0.0089,4e-05,0.0156,0.07579,0.00454,0.02738,0.00381,0.03944,0.05256,0.13867,0.12209,0.20228,0.03194,0.01717,0.05635,0.01009,0.0,0.0173,26431196,26431500,RN7SL679P,0
152,chr1,28045529,28047212,0.00016,0.12348,0.00409,0.02415,0.00182,0.00663,0.1449,0.00219,0.02259,0.00077,0.00349,0.16333,0.26571,0.15505,0.15076,0.00881,0.00045,0.00039,0.01362,0.00462,0.00158,28041285,28047180,DNAJC8,0
153,chr1,28239429,28248110,0.04897,0.05636,0.00116,0.0046,0.02918,0.00639,0.22228,0.06238,0.02718,0.15169,0.01407,0.04138,0.10123,0.00628,0.07227,0.00991,0.01869,0.01267,0.05679,0.00017,0.05226,28211414,28301193,PHACTR4,0
154,chr1,28395292,28403244,0.00813,0.21134,0.01291,0.0089,4e-05,0.00141,0.2002,0.0,0.0,0.00923,0.00313,0.26882,0.21296,0.20446,0.25428,0.0,0.01444,0.00551,0.01009,0.00348,0.00189,28395039,28420501,TRNAU1AP,0
155,chr1,30959174,30964898,0.01645,0.13328,0.00144,0.02138,0.00024,0.06125,0.22979,0.02165,0.07419,0.0185,0.01414,0.08942,0.04922,0.11311,0.21896,0.00959,0.00049,0.07311,0.01579,0.09826,0.06247,30960320,30960756,AC114495.1,0
156,chr1,31713608,31725676,0.02819,0.13566,0.00739,0.00329,0.00031,0.01935,0.24695,0.00949,0.05806,0.03422,0.05651,0.20026,0.0956,0.1241,0.04313,0.02016,0.01072,0.04656,0.00164,0.00567,0.01481,31709903,31779797,AL136115.2,0
157,chr1,31759339,31765013,0.01785,0.24413,0.00249,0.01468,0.02764,0.0043,0.42654,0.031,0.07096,0.08421,0.02958,0.1975,0.17719,0.12929,0.14903,0.00522,0.01354,0.00031,0.00156,0.00251,0.00882,31709903,31779797,AL136115.2,0
158,chr1,31777001,31779081,1e-05,0.17037,0.00309,0.0181,0.02119,0.00962,0.13996,0.00271,0.02738,0.01621,0.00636,0.1807,0.21296,0.07801,0.13308,0.00252,0.03256,0.00412,0.05404,0.00099,0.03339,31709903,31779797,AL136115.2,0
159,chr1,31987373,31995474,0.00211,0.16358,0.00082,0.02759,0.00318,0.00112,0.11545,0.00031,0.0561,7e-05,0.00531,0.14417,0.24027,0.12489,0.18977,0.03194,0.00076,0.00392,0.04247,0.0144,0.00799,31965998,32034460,KPNA6,0
160,chr1,32111658,32122624,0.0011,0.15533,0.00075,0.00148,0.01157,0.01,0.13152,0.0034,2e-05,0.00468,0.01419,0.1737,0.13043,0.08642,0.21582,0.00413,0.01813,0.00545,0.00427,0.01622,0.04185,32109142,32144080,LCK,0
161,chr1,33045588,33077269,0.11502,0.02034,0.00951,0.00056,0.0025,0.00074,0.27549,0.0692,0.12979,0.17119,0.08701,0.05975,0.03382,0.01062,0.02611,0.00516,0.02359,0.00509,0.00593,1e-05,0.00604,33056336,33061901,AL662907.3,0
162,chr1,34948278,34953716,0.01503,0.20325,0.00405,0.01386,0.0,0.00713,0.32776,0.03078,0.06245,0.01516,0.0015,0.15046,0.12404,0.20737,0.24367,0.00304,0.0042,0.02193,0.01442,0.03445,0.00678,34894834,34978292,ZMYM1,0
163,chr1,35151337,35156814,0.00978,0.0691,0.00449,0.05702,0.01608,0.00841,0.12832,0.0242,0.02648,0.00037,0.00013,0.03824,0.24307,0.14956,0.11139,0.08297,0.03638,0.02524,0.01766,0.01928,0.00103,35131611,35285000,MSTRG.140,0
164,chr1,36026070,36033230,6e-05,0.11112,0.01161,0.03377,0.00063,0.00561,0.10629,0.012,0.04322,0.00026,0.00521,0.18751,0.25792,0.0968,0.14607,0.00745,0.01761,0.0009,0.04352,0.01032,0.00973,36018457,36037883,MAP7D1,0
165,chr1,36129730,36132105,0.07122,0.22541,0.02432,0.00582,0.11968,0.03212,0.04694,0.01245,0.03918,0.00526,0.00509,0.1049,0.16388,0.0197,0.07284,0.00551,0.03791,0.00112,0.06767,0.00913,0.02387,36087319,36166996,THRAP3,0
166,chr1,37648748,37650183,0.00338,0.0517,0.00651,0.05702,1e-05,0.01079,0.02809,0.01801,0.10401,0.00387,0.02007,0.09259,0.21261,0.05383,0.09181,0.02818,0.00594,0.00082,0.05744,0.01382,0.00991,37649361,37649790,AL929472.1,0
167,chr1,40048885,40056008,0.02819,0.11135,0.02629,0.00329,0.00893,0.03429,0.21761,0.00102,0.05806,0.00876,0.00013,0.23333,0.07519,0.17797,0.25163,0.04899,0.00479,0.00045,0.02348,0.05537,0.00799,40030848,40110388,RLF,0
168,chr1,40142165,40147742,0.01939,0.19995,0.01068,0.00296,0.10114,0.00134,0.09845,0.00147,0.04052,0.02823,0.00721,0.12,0.24478,0.0197,0.13477,0.02165,0.04754,0.00363,0.12223,0.00584,0.06885,40127491,40163705,MSTRG.157,0
169,chr1,40193093,40203889,0.04415,0.07599,0.00098,0.00238,0.00055,0.07487,0.21559,0.02126,0.07262,0.04515,0.01019,0.06698,0.05544,0.05392,0.16188,0.00475,0.0025,0.05783,0.00049,0.06973,0.07652,40202621,40203101,AL031985.2,0
170,chr1,41384763,41385763,0.07293,0.05644,0.0003,0.01386,0.02331,0.00278,0.26889,0.06238,0.02718,0.17731,0.08435,0.06173,0.13526,0.00997,0.02808,0.00991,0.02834,0.00495,0.07336,0.02421,0.0087,41376569,41789490,HIVEP3,0
171,chr1,44012489,44017025,6e-05,0.16305,0.00651,0.01016,0.05654,1e-05,0.16001,0.00694,0.00913,0.04679,1e-05,0.22588,0.09839,0.03184,0.1375,0.03178,0.09945,0.00656,0.01717,0.00776,0.05143,44008769,44012511,KLF18,0
172,chr1,44648436,44649436,0.32521,0.11112,0.12374,0.22191,0.045,0.03324,0.09399,0.06948,0.02516,0.1565,0.12418,0.00022,0.02768,0.01651,0.01818,0.02002,0.02124,0.02623,0.07861,0.06898,0.00041,44646239,44649076,RPS8,0
173,chr1,44829960,44830960,0.0651,0.03987,0.00227,0.00954,0.00134,0.0,0.21382,0.0849,0.13882,0.08497,0.04983,0.02313,0.01085,0.02751,0.03259,0.00263,0.00012,0.00204,0.00401,0.00746,0.00113,44721755,44858324,EIF2B3,0
174,chr1,44939345,44941966,0.056,0.0743,0.0003,0.00348,0.04882,0.01311,0.25101,0.06005,0.04252,0.00212,0.00696,0.06425,0.11093,0.236,0.10613,0.00551,0.05524,0.01716,0.02656,0.00297,0.0045,44887992,45078165,ZSWIM5,0
175,chr1,45060415,45071892,0.01286,0.187,0.00904,0.00289,0.01425,0.00367,0.24695,0.00102,0.00524,0.04441,0.00288,0.26531,0.21261,0.10288,0.23147,0.00135,0.04468,0.00106,0.02617,1e-05,0.03222,44887992,45078165,ZSWIM5,0
176,chr1,45269220,45274976,0.00944,0.17037,0.00523,0.02131,8e-05,0.00186,0.09399,0.02927,0.00224,0.00789,0.00211,0.21947,0.07433,0.16287,0.13853,0.04734,0.00659,0.01125,0.0189,0.00855,0.0012,45200818,45362739,AL451136.1,0
177,chr1,45486543,45487916,0.0369,0.13895,0.00271,0.00071,0.01922,0.00507,0.27826,0.02199,0.05806,0.09178,0.01332,0.17673,0.11836,0.05749,0.18065,0.00589,0.03611,0.00041,0.01131,0.00807,0.04314,45456211,45487482,NASP,0
178,chr1,45838898,45860246,0.00137,0.11232,0.02439,0.01754,0.00033,0.00013,0.14764,0.01203,0.01002,0.00041,0.00179,0.22477,0.22596,0.12602,0.08599,0.00026,0.01907,0.02618,0.01362,0.01631,0.00081,45680729,45913313,MSTRG.175,0
179,chr1,48186237,48204742,9e-05,0.03935,0.01735,0.0859,0.18759,0.01273,0.03629,0.01778,0.08818,0.17731,0.00787,0.10476,0.01145,0.06042,0.00587,0.17006,0.29978,0.05656,0.01917,0.0266,0.0914,48174127,48350874,SPATA6,0
180,chr1,51104985,51115108,0.00211,0.25324,0.00082,0.02399,0.02784,0.01418,0.1907,0.00031,0.01132,0.01222,0.00423,0.23073,0.12803,0.1241,0.13886,0.01559,0.01962,0.0092,0.00017,0.0005,0.00141,51075001,51115004,LINC01562,0
181,chr1,51754200,51758567,0.02523,0.16358,0.01648,0.00346,0.00012,0.00697,0.22634,0.05364,0.0207,0.02871,0.03092,0.07929,0.18037,0.15503,0.09679,0.02709,0.01375,0.00166,0.00482,0.01348,0.0053,51669483,51759688,NRDC,0
182,chr1,51860109,51866853,0.00477,0.05621,0.14203,0.29176,0.04683,0.00136,0.09336,0.16412,0.38301,0.06542,0.00012,0.02229,0.13139,1e-05,0.0351,0.03955,0.02057,0.09927,0.09753,0.14776,0.03771,51789103,51872214,RAB3B,0
183,chr1,52061305,52064774,0.42957,0.14296,0.05114,0.00573,0.02119,0.01326,0.09845,0.19265,0.34721,0.28369,0.22869,0.02222,0.08787,0.05849,0.05,0.02109,0.00829,0.00859,0.0046,0.00235,4e-05,52023598,52228150,ZFYVE9,0
184,chr1,52410832,52420534,0.02029,0.1601,0.00022,0.00935,0.02137,0.00186,0.06505,0.02437,0.05931,0.08651,0.02592,0.17143,0.20757,0.26535,0.17049,0.00678,0.01717,0.00091,0.00218,0.00166,0.00628,52304742,52434568,TUT4,0
185,chr1,53007984,53010964,0.10096,0.06124,7e-05,0.07953,0.10187,0.00392,0.31172,0.09216,0.00524,0.00295,0.05185,0.06425,0.27564,0.30972,0.08302,0.07246,0.09458,0.00301,0.0002,0.03909,0.05607,52968680,53024023,SLC1A7,0
186,chr1,53010964,53012264,0.10172,0.03035,0.00274,0.02364,0.09954,0.00115,0.25101,0.12526,0.04252,0.00212,0.06204,0.01488,0.11093,0.236,0.03654,0.0396,0.12956,0.0073,0.02656,0.01157,0.06773,52968680,53024023,SLC1A7,0
187,chr1,54508909,54521159,0.12259,0.25848,0.07596,0.00486,0.04616,0.02244,0.53673,0.01253,0.12594,0.24174,0.15822,0.45458,0.38067,0.09874,0.10678,0.04855,0.20047,0.14854,0.07893,0.03711,0.00306,54431559,54519420,ACOT11,0
188,chr1,57826719,57830876,0.08084,1e-05,0.02151,0.0918,0.00193,0.0193,0.08401,0.18148,0.34848,0.10874,0.01585,0.02235,0.11616,0.00219,0.01557,0.04056,0.01072,0.07193,0.07846,0.11737,0.03087,56876780,58424710,DAB1,0
189,chr1,57932697,57935218,0.01576,0.00969,0.0547,0.14062,0.01997,0.00425,0.00097,0.15445,0.29624,0.08167,0.00239,0.12212,0.23744,0.06223,0.00074,0.05391,0.00841,0.08215,0.08131,0.14954,0.03909,56876780,58424710,DAB1,0
190,chr1,62054126,62068025,0.2472,0.10146,0.12805,0.31131,4e-05,0.00215,0.03694,0.01203,0.00618,0.24065,0.20652,0.00536,0.07257,0.09699,0.07751,0.03515,0.12204,0.12147,0.3036,0.27718,0.00163,61830571,62057311,PATJ,0
191,chr1,62068025,62069793,0.14421,0.2524,0.14047,0.23836,0.0,0.02736,0.02789,0.00057,0.04092,0.12226,0.20586,0.01433,0.00445,0.22179,0.32381,0.02687,0.12581,0.2394,0.2143,0.3048,0.02299,62067768,62068559,PIGPP2,0
192,chr1,67182574,67185993,0.03722,0.10517,0.05576,0.01143,0.00643,0.00234,0.25101,0.00031,0.01132,0.06907,0.01698,0.29641,0.18143,0.06166,0.12241,0.01559,0.09772,0.03099,0.03305,0.00292,0.01585,67184923,67274446,IL12RB2,0
193,chr1,67289372,67290372,0.2067,0.01356,0.03588,0.01051,0.00057,0.03124,0.10507,0.05328,0.1099,0.20151,0.05325,0.00487,0.0001,0.01707,0.00331,0.00589,0.03993,0.00014,0.01368,0.0041,0.03526,67285389,67307986,SERBP1,0
194,chr1,68038962,68039962,0.05397,0.05635,0.29052,0.14546,0.06619,0.00026,0.0,0.10848,0.03165,0.00024,0.0283,0.11627,0.03132,0.0002,0.03356,0.02529,0.11867,0.2184,0.02753,0.0881,0.0442,67709746,68080405,GNG12-AS1,0
195,chr1,71877399,71879284,0.0478,0.00363,0.00699,0.08014,0.00733,0.00126,0.08155,0.08964,0.26286,0.0936,0.02694,0.00043,0.07407,0.00056,0.00732,0.04946,1e-05,0.01308,0.05404,0.06645,0.01284,71273676,72161473,NEGR1,0
196,chr1,72932703,72939234,0.00589,0.03993,0.14131,0.07126,0.0,0.00181,0.0078,0.136,0.07944,0.00604,0.00793,0.26283,0.15513,0.0408,0.03158,0.00084,0.14011,0.07045,0.07103,0.03327,0.00171,72938272,72939763,KRT8P21,0
197,chr1,72939234,72941343,0.00105,0.13566,0.00042,1e-05,0.01902,0.00107,0.08894,0.00246,0.00069,0.02355,1e-05,0.14946,0.10909,0.24295,0.10099,0.00046,0.01375,0.00278,0.01576,0.00057,0.02412,72938272,72939763,KRT8P21,0
198,chr1,74025122,74026122,0.2009,0.02266,0.0,0.0,0.0,0.0,0.13027,0.20569,0.16672,0.19683,0.18272,0.02347,0.01738,0.02199,0.00897,0.0,0.0,0.0,0.0,0.0,0.0,73867619,74039728,LRRIQ3,0
199,chr1,74034082,74035082,0.12205,0.00078,0.02613,0.0181,0.02407,0.03149,0.13336,0.22881,0.18649,0.21923,0.25059,0.02347,0.01738,0.02199,0.02711,0.0,0.0,0.0,0.0,0.0,0.0,73867619,74039728,LRRIQ3,0
