Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia
chr1,212463877,212498055,0.0024,0.0048,0.00066,0.10324,0.02804,0.01534,0.00035,0.00062,0.13882,0.01322,0.0042,0.00195,0.15571,0.01034,0.00291,0.11765,0.02066,0.01027,0.21253,0.15649,0.00145
chr1,214544727,214627883,0.60643,0.26029,0.13376,0.14827,0.02245,0.03039,0.19138,0.21036,0.30471,0.47112,0.3157,0.00627,0.02545,0.13651,0.05978,0.00405,0.06621,0.03049,0.04846,0.01069,0.00542
chr1,214735600,214740485,0.11494,0.30945,0.01116,0.00161,0.04308,0.03537,0.58299,0.07088,0.12809,0.21585,0.17842,0.40277,0.42164,0.12341,0.12195,0.00447,0.09208,0.08177,0.05831,0.04225,0.00043
chr1,219422081,219436625,0.22364,0.0,0.01072,0.0,0.0,0.00346,0.19756,0.21731,0.18649,0.21923,0.10207,0.00845,0.0,0.0,0.0026,0.00763,0.0103,0.01,0.0,0.00231,0.00329
chr1,219550302,219577170,0.20019,0.03128,0.04951,0.01567,0.00322,0.00482,0.03549,0.02273,0.09781,0.12701,0.06893,0.00126,0.00558,0.015,0.00702,0.01251,0.02796,0.01752,0.0031,0.00033,0.00066
chr1,220709830,220734123,0.11408,0.02534,0.04218,0.05928,0.01174,0.01162,0.22862,0.01641,0.00758,0.05795,0.03244,0.10767,0.14117,0.06555,0.04971,0.00208,0.0106,0.00689,0.02162,0.01253,0.00015
chr1,223344790,223401534,0.01973,0.12103,0.00621,0.00016,0.00669,0.02431,0.21823,0.00398,0.02025,0.005,2e-05,0.16417,0.09239,0.1813,0.23428,0.00645,0.0,0.00476,0.00718,0.02076,0.0052
chr1,223571832,223609507,0.0,0.1537,0.00266,0.09142,0.00954,0.0,0.11361,0.00172,0.06808,0.00636,0.0,0.08148,0.27015,0.1574,0.09941,0.06858,0.01495,0.00201,0.02583,0.04429,0.00602
chr1,229051743,229068350,0.01118,0.08471,0.1606,0.00131,0.06135,0.01446,0.14974,0.21,0.02291,0.10303,0.0338,0.01334,0.07143,0.0014,0.0196,0.1295,0.0226,0.06565,0.04345,0.00606,0.01255
chr1,232663954,232684365,0.03837,0.05995,0.01068,0.01969,0.00856,0.00992,0.00303,0.05573,0.16529,0.07555,0.01314,0.07903,0.20185,0.10511,0.02745,0.0001,0.00054,0.03868,0.00166,0.06019,0.03833
chr1,233563506,233570810,0.32404,0.52045,0.8689,0.66712,0.24839,0.04955,0.01645,0.20569,0.09562,0.01236,0.10931,0.15152,0.04948,0.06593,0.22898,0.00964,0.32794,0.5332,0.17582,0.34372,0.07442
chr1,233889506,233909513,0.06233,0.15777,0.00355,0.0,0.03769,0.00356,0.02919,0.10428,0.08625,0.00426,0.0158,0.20579,0.16226,0.05887,0.07942,0.00763,0.06845,0.01006,0.04247,0.00289,0.00824
chr1,234066659,234074454,0.00944,0.22923,0.01296,0.00573,0.08906,0.05364,0.13867,0.00027,0.0005,0.03665,0.01698,0.14439,0.15746,0.03564,0.04695,0.00141,0.03876,0.0209,0.04615,0.02286,0.00179
chr1,234166466,234220042,0.23487,0.17593,0.12558,0.11453,0.08964,0.16271,0.00683,0.01113,0.07556,0.06804,0.0331,0.00174,0.0229,0.03022,0.00937,0.00577,0.01234,0.00167,0.00173,0.003,0.00949
chr1,234321036,234379750,0.03191,0.06983,0.01218,0.00011,0.00156,0.0115,0.23991,0.00891,0.03881,0.06075,0.00407,0.16219,0.09023,0.0662,0.11596,0.01012,0.02726,9e-05,0.00279,0.00791,0.02249
chr1,234926746,234943465,0.15892,0.25722,0.02238,0.00381,0.03156,0.01002,0.55566,0.05193,0.14255,0.22379,0.1556,0.29637,0.33128,0.09124,0.12287,0.00778,0.08287,0.05255,0.04802,0.01886,0.00531
chr1,235130157,235180474,0.09679,0.07103,0.0841,0.09351,0.00674,0.01577,0.318,0.00168,2e-05,0.02545,0.00669,0.19589,0.29045,0.07646,0.07551,0.00151,0.03396,0.01594,0.02636,0.00747,0.00233
chr1,235708673,235743738,0.02041,0.16324,0.00542,0.04189,0.00646,0.00134,0.08401,0.04554,0.00425,0.05609,0.02411,0.2218,0.05158,0.2578,0.15299,0.07618,1e-05,0.00108,0.09124,0.04516,0.00133
chr1,237350652,237365435,0.12245,0.27173,0.01628,0.00246,0.04692,0.02248,0.54201,0.05548,0.13031,0.2344,0.16579,0.34369,0.38078,0.09885,0.12191,0.00658,0.10351,0.06987,0.06817,0.03203,0.00424
chr1,238735229,238803219,0.00105,0.10701,0.05211,0.01729,0.00165,0.00637,0.1128,0.02883,0.00865,0.00445,0.00878,0.25671,0.17858,0.07798,0.05177,0.00568,0.06602,0.08483,0.02621,0.03361,0.00147
chr1,239330007,239440767,0.04095,0.08647,0.05747,0.00917,0.01167,0.01173,0.20556,0.00171,0.00982,0.09494,0.07404,0.19987,0.12374,0.04611,0.03607,0.01653,0.10856,0.11129,0.03776,0.03238,3e-05
chr1,241181794,241200590,0.05549,0.10487,0.01827,0.00213,0.02924,0.00621,0.29036,0.10898,0.04242,0.13503,0.05824,0.03435,0.13128,0.02249,0.04173,0.02772,0.00135,0.00206,0.0409,0.01104,0.00606
chr1,241449940,241485144,0.21939,0.07564,0.11857,0.22549,0.02659,0.00743,0.07838,0.01662,0.00062,0.00555,0.08185,0.05469,0.07428,0.00155,0.01426,0.02052,0.03398,0.1085,0.00461,0.08223,0.01386
chr1,244413357,244445792,0.14373,0.0044,0.09874,0.01833,0.01451,0.03135,0.21974,0.00801,0.08561,0.08148,0.03889,0.13643,0.04315,0.03442,0.05127,0.03092,0.04121,0.01982,0.00043,0.00123,0.00352
chr1,244758672,244770668,0.26574,0.12052,0.03293,0.0575,0.01383,0.01469,0.03493,0.13136,0.10401,0.19907,0.0846,0.03333,0.01991,0.07315,0.01985,0.00135,0.00881,3e-05,0.01847,0.00045,0.00498
chr1,245073302,245090034,0.00827,0.00059,0.00654,0.1141,0.01356,0.00083,0.00492,0.00011,0.20364,0.0006,0.00973,0.00297,0.14346,0.00812,0.00222,0.1401,0.00131,0.01068,0.16329,0.06108,0.01781
chr1,245909762,246017357,0.03067,0.27134,0.22941,0.5117,0.47514,0.4612,0.16868,0.11792,0.48341,0.37069,0.30064,0.02999,0.20096,0.10549,0.08042,0.00104,0.00047,0.00073,0.01596,0.01192,3e-05
chr1,246225407,246242647,0.00024,0.1093,0.00116,0.00386,0.01964,0.00182,0.12373,0.00026,0.00236,0.01448,0.00053,0.129,0.15872,0.21586,0.11754,0.00086,0.01124,0.0001,0.00553,0.00033,0.00831
chr1,246305584,246393642,0.01166,0.17916,0.00046,0.03163,0.01027,0.01941,0.08832,0.00603,0.00249,0.03879,0.05026,0.14152,0.08346,0.24373,0.28136,0.01809,0.01229,0.02221,0.07936,0.09678,0.00101
chr1,246841401,246855491,0.0027,0.17493,0.208,0.2437,0.12456,0.02339,0.20162,0.2139,0.28748,0.13946,0.0308,0.00073,0.01957,0.01213,0.07274,0.00864,0.01892,0.10125,0.05502,0.11671,0.04086
chr2,2189125,2233915,0.0015,0.12556,0.0002,0.04189,0.01701,0.01253,0.14294,0.00294,0.07096,0.00831,0.0042,0.14769,0.34147,0.06351,0.05124,0.04023,0.02274,0.01718,0.1143,0.08343,0.00022
chr2,3203138,3210090,0.0259,0.18894,0.00706,0.05196,0.0125,0.02914,0.36767,0.00694,0.16174,0.07033,0.0801,0.25284,0.0543,0.11494,0.06056,0.0923,0.03791,0.06334,0.01521,0.00285,0.00394
chr2,3700828,3731707,0.0104,1e-05,1e-05,0.10491,0.00117,0.03634,0.0144,0.01353,0.21039,0.00552,0.00443,3e-05,0.14817,0.00117,0.03843,0.12654,0.00163,0.0452,0.1374,0.25792,0.02487
chr2,9807896,9818633,0.21701,0.2233,0.32816,0.28049,0.19574,0.16426,0.00237,0.00551,0.02738,0.01071,0.01984,0.01578,0.03549,0.0047,0.01469,0.00763,0.03239,0.05142,0.04086,0.04741,0.00429
chr2,16160574,16212548,0.00083,0.07327,0.02794,0.02535,3e-05,0.0197,0.09984,0.01474,0.01613,0.00131,0.02079,0.16598,0.22901,0.08832,0.00927,8e-05,0.032,0.08755,0.03139,0.07117,0.01944
chr2,16552670,16603702,0.00108,0.01584,0.00011,0.14893,0.00016,0.0109,0.01495,0.00214,0.22319,0.0025,0.01624,0.02133,0.28683,0.0225,0.04836,0.15848,1e-05,0.01003,0.15762,0.08491,0.00891
chr2,20718353,20728522,0.09847,0.0521,0.00353,0.01531,0.00733,0.01121,0.29227,0.06361,0.03984,0.15993,0.029,0.07259,0.13206,0.02591,0.0687,0.00413,0.02032,0.00288,0.04437,6e-05,0.03061
chr2,26244239,26292195,0.0075,0.1614,0.0005,0.00699,0.02021,0.00259,0.20994,0.0138,0.03739,0.05121,0.00116,0.17409,0.13704,0.09719,0.1748,0.00496,0.01786,0.00588,0.00421,0.01489,0.03473
chr2,30407072,30410540,0.02029,0.1882,0.00049,0.00935,0.00016,0.00193,0.08389,0.01411,0.05931,0.01705,0.00751,0.17147,0.23638,0.17797,0.14426,0.01273,9e-05,0.00055,0.01192,0.01348,0.001
chr2,31269869,31282540,0.02433,0.00813,0.00036,0.09617,0.00359,0.01214,0.06459,0.01852,0.23495,0.04106,0.05286,0.01158,0.05707,0.00074,0.00039,0.10382,0.00608,0.01685,0.05764,0.03328,0.00224
chr2,33043573,33050733,0.00642,0.05096,0.39447,0.26487,0.02175,0.03326,0.01801,0.28737,0.19675,0.00329,0.00704,0.22989,0.13416,0.0049,0.00092,0.01073,0.25908,0.22591,0.15094,0.11318,0.0013
chr2,33585694,33590668,0.15925,0.05123,0.0146,0.00346,0.06554,0.04374,0.02704,0.25485,0.19108,0.01977,0.02219,0.10789,0.06783,0.00061,0.0,0.00354,0.12534,0.08546,0.07669,0.04584,0.00069
chr2,34339014,34358384,0.15907,0.1087,0.19452,0.00032,0.01964,0.0031,0.03292,0.00694,0.19876,0.09667,0.13854,0.01578,0.11634,0.04576,0.11021,0.20665,0.1079,0.19431,0.01439,0.00428,0.03408
chr2,37555409,37597847,0.02292,0.19024,0.00427,0.00442,0.01268,0.02861,0.26564,0.05678,0.07603,0.06003,0.0699,0.21029,0.24027,0.12114,0.07288,0.0,0.00478,0.01798,0.005,0.0144,0.00387
chr2,40763569,40801140,0.0794,0.07105,0.02697,0.00411,0.02815,0.00156,0.28606,0.02006,0.06201,0.1934,0.0879,0.17124,0.131,0.01446,0.04645,0.00966,0.10938,0.04223,0.0583,0.00932,0.01568
chr2,48476513,48521206,0.11018,0.00234,0.0,0.04499,0.00131,0.00019,0.08133,0.09172,0.25571,0.09894,0.05567,0.0019,0.06159,0.00025,0.00068,0.03957,0.00104,0.00015,0.06212,0.03128,0.00024
chr2,49212408,49232937,0.08865,0.10584,0.02669,0.00453,0.01043,0.00131,0.33839,0.02321,0.06474,0.1407,0.0903,0.20287,0.17178,0.05057,0.06952,0.00848,0.06521,0.03885,0.02733,0.00878,0.00411
chr2,50584829,50588091,0.04519,0.09229,0.03194,0.00552,0.01557,0.00154,0.24846,0.00182,0.02427,0.10229,0.04994,0.18898,0.15971,0.03468,0.05697,0.01044,0.08346,0.04575,0.0386,0.0104,0.0066
chr2,51605440,51702754,0.11789,0.01865,0.01147,0.09711,0.02318,0.0114,0.20454,0.0683,0.00182,0.0509,0.04473,0.05552,0.17746,0.07758,0.04493,0.05098,0.00228,0.00012,0.03491,0.0338,0.00101
chr2,51742787,51780800,0.2154,0.00451,0.015,0.01286,0.00918,0.00591,0.3233,0.13578,0.15235,0.11621,0.14705,0.03704,0.04238,0.02358,0.01854,3e-05,0.00016,0.00209,5e-05,0.00126,0.00078
chr2,52058133,52225917,0.0254,0.03055,0.0098,0.10567,0.00379,0.00049,0.1177,0.00503,0.03636,0.05367,0.03152,0.07412,0.2584,0.01606,0.02495,0.05942,0.02764,0.01643,0.16664,0.11685,0.00174
chr2,52499500,52562111,0.06816,0.16053,0.2551,0.53141,0.13431,0.0767,0.02452,0.06209,0.30823,0.01323,0.00094,0.00881,0.16746,0.00159,0.01422,0.11744,0.01974,0.05412,0.19323,0.23324,0.00748
chr2,53958582,53995950,0.01159,0.07906,0.00659,0.03722,7e-05,0.05627,0.14379,0.00117,0.00962,0.01038,0.01309,0.12824,0.21261,0.08427,0.22352,0.01472,0.00532,0.02752,0.0357,0.00169,0.0522
chr2,59394634,59453625,0.25058,0.21483,0.17463,0.01697,0.01188,0.02852,2e-05,0.00138,0.12286,0.25311,0.16283,0.00114,0.1055,0.20697,0.15151,0.07876,0.1602,0.13015,0.00908,1e-05,0.01503
chr2,61639458,61666665,0.00304,0.22541,0.02345,0.00582,0.00257,1e-05,0.26401,0.00828,0.01848,0.01038,0.00251,0.36873,0.16388,0.18475,0.20006,0.05278,0.04113,0.02124,0.00073,0.00448,0.00215
chr2,64960003,65017822,0.01311,0.10635,0.04079,0.01591,0.00415,0.00015,0.17745,0.00516,5e-05,0.02811,0.01265,0.23892,0.19329,0.0664,0.0861,0.00469,0.06513,0.04339,0.03274,0.01545,0.00259
chr2,65174469,65196330,0.00597,0.10898,0.02586,0.00255,0.00286,0.00055,0.05933,0.06022,0.00079,0.00064,0.00225,0.21947,0.07433,0.07801,0.0884,0.04734,0.04426,0.02715,0.0,0.00056,0.00077
chr2,66729809,66751810,0.00415,0.01204,0.02182,0.13003,0.0008,0.00439,0.00211,0.03501,0.16876,0.00842,0.0,0.0555,0.21092,0.01922,0.00116,0.04477,0.01465,0.0435,0.11416,0.15128,0.00851
chr2,68379145,68414721,0.003,0.11096,0.0174,0.0022,2e-05,0.01599,0.13635,0.00438,0.00032,0.00251,0.02733,0.20283,0.16173,0.11016,0.06078,0.00917,0.01556,0.07308,0.00173,0.02983,0.01636
chr2,69977325,69998230,0.00695,0.05985,0.09275,0.02651,0.00025,0.01432,0.11545,0.07222,0.01225,0.00637,0.00051,0.29014,0.18037,0.07828,0.14515,0.03941,0.10804,0.05825,0.03027,0.00451,0.01248
chr2,73966227,73989962,1e-05,0.22923,0.00523,0.06719,0.01135,0.02171,0.19008,0.00551,0.05806,0.00876,0.01384,0.2824,0.05707,0.15055,0.08364,0.10598,0.03024,0.03802,0.02348,0.00444,0.00409
chr2,75070676,75075581,0.06945,0.11751,0.02139,0.00475,0.02461,0.00461,0.34569,0.01632,0.04916,0.15907,0.0883,0.2067,0.19301,0.0394,0.06754,0.00566,0.0857,0.04531,0.05033,0.01574,0.00776
chr2,77155133,77179604,0.12756,0.02966,0.09303,0.22093,0.03523,0.02744,0.03694,0.00181,0.01482,0.02903,0.01998,0.01964,0.09672,0.00029,0.0003,0.02552,0.01662,0.0145,0.08445,0.06278,1e-05
chr2,78269107,78285732,0.00558,0.02361,0.07705,0.00248,0.01128,0.00036,0.05933,0.06022,0.00104,0.00064,0.00315,0.21947,0.04756,0.07801,0.03037,0.0756,0.04426,0.06849,0.00335,0.001,0.008
chr2,79491655,79589137,0.01233,0.07182,0.07369,0.053,0.0105,0.00378,0.13666,0.02201,0.01758,0.00026,0.00159,0.25851,0.2123,0.1304,0.0833,2e-05,0.02947,0.0333,0.02089,0.02112,0.001
chr2,80347529,80392202,0.03,0.01996,0.02114,0.22517,0.01135,0.02675,0.09205,0.0005,0.09566,0.00426,7e-05,0.05455,0.29348,0.04659,0.04973,0.11304,0.00185,0.00111,0.14423,0.08215,0.00523
chr2,80937997,80980956,0.00671,0.08222,0.00307,0.02552,0.01452,0.00933,0.15504,0.01778,0.00618,0.0406,0.00014,0.0555,0.21092,0.03473,0.10705,0.04477,0.00428,0.02262,0.07851,0.00316,0.04207
chr2,81616428,81687955,0.06657,0.13279,0.01268,0.00449,0.03265,0.00799,0.35455,0.02445,0.04468,0.17141,0.09355,0.20165,0.20954,0.04151,0.06413,0.0018,0.08157,0.03982,0.06027,0.02,0.0075
chr2,81821244,81893039,0.00341,0.0964,0.01267,0.03177,0.01389,3e-05,0.06811,0.00219,0.06169,0.00284,0.00222,0.04411,0.22823,0.04374,0.07951,0.07826,3e-05,0.01097,0.0851,0.02732,0.01156
chr2,82783323,82824431,0.09173,0.04461,0.01256,0.00192,0.00495,0.00044,0.30683,0.03626,0.09011,0.14217,0.09153,0.09514,0.0867,0.02182,0.03218,0.00462,0.03258,0.0185,0.01389,0.00373,0.00244
chr2,83024855,83084886,0.01174,0.0878,0.00111,0.02863,0.02811,0.00874,0.02935,0.01755,0.06791,0.00088,0.00043,0.09677,0.2236,0.03438,0.02647,0.01814,0.03857,0.01575,0.11488,0.05501,0.00314
chr2,98696589,98729041,0.20608,0.0274,0.12195,0.01386,0.00658,0.06814,0.10495,0.01831,0.13882,0.14913,0.03392,0.03341,0.00218,0.00745,0.00907,0.04969,0.07395,0.00646,0.00156,0.01743,0.03386
chr2,99913842,99967740,0.24459,0.01349,0.00164,0.01482,7e-05,0.00331,0.2054,0.24495,0.36059,0.26397,0.19514,0.02226,0.05779,0.01611,0.0223,0.0062,0.00108,0.0004,0.01368,0.00263,0.00251
chr2,101275259,101299511,0.0546,0.0884,0.00077,2e-05,0.01955,0.12954,0.28604,0.064,0.06245,0.13117,0.25688,0.07181,0.09689,0.0278,0.00439,0.00092,0.01253,0.11406,0.01957,0.11159,0.05315
chr2,102151534,102182303,0.06803,0.18324,0.01883,0.00672,0.00859,0.00032,0.03917,0.12656,0.03165,0.0189,0.05427,0.25098,0.11769,0.09408,0.1616,0.03933,0.04187,0.01204,0.00022,0.00725,0.01067
chr2,112124970,112128173,0.03417,0.23164,0.01072,0.0283,0.04259,0.01589,0.11716,0.00551,0.00024,0.00295,0.00024,0.18968,0.13043,0.10439,0.15739,0.00354,0.01741,0.00286,0.00482,1e-05,0.00588
chr2,116899932,116963521,0.0307,0.07997,0.01606,0.03361,0.00043,0.00012,0.1728,0.00365,7e-05,0.02489,0.02103,0.13514,0.20274,0.09078,0.05923,0.00329,0.01124,0.01208,0.02694,0.02246,7e-05
chr2,117016791,117042319,0.0003,0.17203,0.00307,0.01386,0.08359,0.02362,0.19212,0.00118,0.01934,0.08421,0.02056,0.21333,0.09689,0.01991,0.04789,0.02891,0.11669,0.04187,0.02749,0.00153,0.01231
chr2,117383236,117482815,0.14333,0.09636,0.04186,0.01081,0.00856,0.00093,0.43679,0.04038,0.10851,0.20699,0.13119,0.22917,0.20309,0.05123,0.06266,0.01028,0.08411,0.05281,0.03898,0.0145,0.00341
chr2,120644664,120671151,0.1117,0.0438,0.0378,0.01155,0.00122,9e-05,0.35647,0.02372,0.08336,0.1446,0.0877,0.15555,0.13307,0.03338,0.04088,0.00813,0.05347,0.03454,0.02191,0.00806,0.00193
chr2,121727134,121773381,0.2297,0.05089,0.14228,0.04024,0.03878,0.0482,0.07649,0.01182,0.09091,0.0866,0.05064,0.02497,0.00055,0.00085,8e-05,0.03092,0.03674,0.02258,3e-05,0.00083,0.00142
chr2,123032668,123064261,0.06589,0.24941,0.3155,0.18595,0.1041,0.23938,0.06459,0.10169,0.03307,0.00468,0.06403,0.00779,0.00595,0.03442,0.00284,0.02552,0.07575,0.00076,0.01172,0.0134,0.05246
chr2,124880062,124919410,3e-05,0.01246,0.00111,0.14304,0.00237,0.00043,0.01524,0.00062,0.13882,0.00281,0.00051,0.01956,0.2354,0.00446,0.00582,0.11765,0.0066,0.00274,0.18171,0.1279,0.00056
chr2,125089685,125234352,0.06636,0.05103,2e-05,0.01106,0.01541,0.01753,0.2198,0.05576,0.03088,0.11369,0.10627,0.04182,0.11014,0.00784,0.00705,0.00985,0.01298,0.01542,0.0444,0.04326,1e-05
chr2,125593321,125692437,0.06764,0.1093,0.04197,0.2672,0.02634,0.02465,0.00168,0.00326,0.05358,0.00954,0.00932,0.01104,0.04315,0.02248,0.02239,0.08246,0.00181,0.00232,0.11141,0.10412,1e-05
chr2,130698321,130743857,0.1152,0.0664,0.02511,0.00628,0.00507,0.00044,0.37744,0.03867,0.09261,0.16593,0.10734,0.16004,0.13382,0.03711,0.04861,0.00589,0.05182,0.03245,0.02295,0.00858,0.00245
chr2,143485329,143625462,0.04163,0.13403,0.00712,6e-05,0.0262,0.01593,0.37452,0.01831,0.06466,0.14091,0.08761,0.21067,0.17249,0.0565,0.05472,0.00891,0.06508,0.04638,0.02618,0.0124,0.00102
chr2,143823537,143865508,0.09427,0.0005,0.03464,0.00979,0.04893,2e-05,0.12391,0.02495,0.06595,0.27222,0.07657,0.04349,0.0172,0.04189,0.00062,0.00743,0.16983,0.03225,0.1146,0.00746,0.04676
chr2,145928713,145942182,0.05674,0.18217,0.02891,0.02017,0.01188,0.03033,0.04321,0.00298,0.00962,0.10364,0.00045,0.07389,0.08787,0.22619,0.05132,0.00141,0.05413,0.00092,0.05601,0.00336,0.04751
chr2,146490437,146630593,0.0915,0.2029,0.25364,0.12601,0.00202,0.07877,0.03232,0.04649,0.00031,0.05088,8e-05,0.00118,0.03437,0.14085,0.031,0.0504,0.18387,0.05454,0.06921,0.00055,0.04825
chr2,151038457,151044207,0.10958,0.06373,0.00949,0.02501,0.00026,0.00409,0.31974,0.05343,0.23036,0.10054,0.05803,0.09677,0.02396,0.07226,0.06338,0.05274,0.0066,0.00091,0.03027,0.03256,0.00234
chr2,153052632,153059399,0.04396,0.00983,0.1382,0.41275,0.01613,0.01593,0.00964,0.15775,0.43202,0.05593,0.05244,0.14178,0.40393,0.03172,0.0309,0.07329,0.06192,0.07827,0.25654,0.27627,4e-05
chr2,155706987,155726875,0.11712,0.14384,0.04143,0.00345,0.01214,0.00304,0.43811,0.02846,0.1012,0.17987,0.11505,0.28654,0.20997,0.07631,0.08273,0.01969,0.09148,0.06096,0.02724,0.01008,0.00249
chr2,157748996,157779323,0.25053,0.00594,0.02472,0.07257,0.00021,0.0032,0.3233,0.11778,0.06359,0.23925,0.13655,0.04598,0.11634,0.00836,0.01133,0.01188,0.02032,0.00712,0.0655,0.02878,0.00194
chr2,158311783,158340590,0.03518,0.08173,0.01333,0.00645,0.06297,0.03591,0.23645,0.00694,0.01399,0.0042,1e-05,0.15573,0.1398,0.24711,0.17444,0.00081,0.02272,0.00745,0.02854,0.00989,0.00358
chr2,164199082,164292554,0.01648,1e-05,0.02587,0.14547,0.00333,0.01054,0.01911,0.07426,0.25164,0.03557,0.03697,0.02637,0.16474,0.00378,0.00968,0.06227,0.01146,0.00215,0.12124,0.06336,0.00261
chr2,164551546,164569838,0.02321,0.12905,0.00022,0.00248,0.0,0.0002,0.29227,0.01852,0.01192,0.02354,0.01792,0.13184,0.19485,0.13373,0.06994,0.00123,0.0002,0.00076,0.00247,0.00279,0.00021
chr2,170059055,170097923,0.00126,0.1639,0.00012,0.01816,0.00242,0.00715,0.19008,0.00102,0.03717,0.00876,0.00236,0.20281,0.08355,0.15055,0.18431,0.02788,0.00479,0.00707,0.00971,0.03475,0.0167
chr2,171664305,171757375,0.04414,0.17823,0.00118,0.0283,0.00549,0.00128,0.26019,0.02916,0.10516,0.05989,0.02433,0.18745,0.06153,0.11561,0.18124,0.03568,0.01051,0.0,0.00819,0.03316,0.01071
chr2,171810603,171841769,0.08018,0.08254,0.0169,0.00048,0.00381,0.00789,0.27578,0.16835,0.09496,0.1196,0.12716,0.04601,0.08886,0.06575,0.0457,0.01131,0.00479,0.00167,0.00147,0.00361,0.0007
chr2,172481755,172532890,0.04303,0.10395,0.01027,0.00641,0.03704,0.06811,0.20752,0.00478,0.07876,0.11346,0.10349,0.12117,0.05707,0.01726,0.0,0.02296,0.06302,0.09955,0.01131,0.03024,0.01218
chr2,173839953,173855202,0.04576,0.09633,0.01754,5e-05,0.00574,0.01678,0.22757,0.00869,0.05078,0.02354,0.00511,0.16898,0.08886,0.14285,0.14031,0.01681,0.00356,7e-05,0.00627,0.01416,0.00385
chr2,174717804,174756809,0.06807,0.08259,0.01238,0.05004,0.00477,0.01769,0.2532,0.02842,0.217,0.09416,0.02472,0.14587,0.00568,0.04531,0.16079,0.10394,0.03053,0.00026,0.0222,0.11417,0.03928
chr2,175124451,175137389,0.15907,0.18638,0.24021,0.17173,0.18653,0.25998,0.0,0.01411,0.0,0.0,0.01988,0.01714,0.0,0.0,0.0248,0.01549,0.0103,0.00594,0.0,0.02209,0.02305
chr2,179676171,179706925,0.34952,0.07182,0.16132,0.2099,0.00259,0.00386,0.16062,0.09334,0.06232,0.32392,0.23573,0.01441,0.04536,0.05068,0.03754,0.01002,0.12869,0.10991,0.18057,0.13194,0.00018
chr2,180220307,180234729,0.11126,0.16568,0.02384,0.00139,0.02284,0.01056,0.46732,0.04183,0.11226,0.20541,0.13874,0.27757,0.22721,0.07481,0.07878,0.01309,0.08872,0.06252,0.035,0.01592,0.00192
chr2,181879105,182029841,0.06195,0.03625,0.04179,0.01004,0.00407,0.0003,0.20137,0.00385,0.02885,0.08629,0.03673,0.14551,0.08986,0.01433,0.03205,0.00959,0.06602,0.02948,0.02443,0.00481,0.00567
chr2,194496281,194528511,0.01234,0.11354,0.00068,0.0003,0.01143,0.00301,0.23625,0.00715,0.00768,0.04794,0.02256,0.12,0.1161,0.07226,0.06338,3e-05,0.01729,0.00659,0.01305,0.00397,0.00234
chr2,194580754,194636217,0.00658,0.04944,0.00079,0.10724,0.00969,0.00118,0.11608,0.00335,0.0957,0.03738,0.01206,0.06857,0.30454,0.02049,0.03603,0.10336,0.01786,0.00431,0.1939,0.12156,0.00433
chr2,197757263,197763030,0.00126,0.1639,0.00958,0.0065,0.00732,0.00291,0.19008,0.00551,0.01908,0.01621,0.00606,0.2824,0.11663,0.12308,0.12016,0.04734,0.04426,0.02188,0.0,0.00047,0.00066
chr2,197823713,197858928,0.04355,0.08593,0.00904,0.01591,0.00069,0.00047,0.2002,0.02151,0.11442,0.03899,0.01638,0.14611,0.02768,0.10099,0.07564,0.04899,0.00479,0.00314,0.02348,0.01487,0.0
chr2,201676320,201702108,0.1276,0.12255,0.03081,0.00778,0.01861,0.00449,0.4443,0.04225,0.10619,0.22195,0.13749,0.23999,0.22421,0.05313,0.06793,0.00781,0.09258,0.05629,0.05154,0.01963,0.00425
chr2,203624938,203655408,0.15652,0.00427,0.03293,0.00426,0.00015,0.01198,0.15268,0.06352,0.15275,0.21696,0.07949,0.01481,0.0,0.00809,0.00208,0.01367,0.04525,0.00497,0.00823,0.00179,0.01655
chr2,203930487,203981101,0.03666,0.06391,0.02855,0.05573,0.00186,0.0115,0.20031,0.00202,0.00255,0.03285,0.00776,0.17655,0.23714,0.10291,0.11708,0.00861,0.02004,0.00358,0.05364,0.01716,0.00508
chr2,208385069,208400074,0.0546,0.06761,0.05442,0.04912,0.00182,0.00471,0.2482,0.0,0.00045,0.03363,0.01472,0.20281,0.23536,0.08272,0.07274,0.0003,0.03388,0.01992,0.02918,0.01272,0.00083
chr2,212240038,212294440,0.10857,0.13477,0.02785,0.00646,0.01521,0.0055,0.43713,0.03505,0.09427,0.18614,0.11935,0.2531,0.24178,0.06587,0.06937,0.00787,0.08073,0.05441,0.04243,0.01905,0.00194
chr2,218933238,219031866,0.00242,0.07937,0.00388,0.02699,0.01188,0.01236,0.11345,5e-05,0.02337,0.00365,0.00323,0.1335,0.21041,0.15287,0.12899,0.01684,0.00341,0.00402,0.00388,0.00124,0.00013
