"chr","start","end","genes","WestEurasia.SouthAsia","WestEurasia.Africa","WestEurasia.CentralAsiaSiberia","WestEurasia.Oceania","WestEurasia.America","WestEurasia.EastAsia","SouthAsia.Africa","SouthAsia.CentralAsiaSiberia","SouthAsia.Oceania","SouthAsia.America","SouthAsia.EastAsia","Africa.CentralAsiaSiberia","Africa.Oceania","Africa.America","Africa.EastAsia","CentralAsiaSiberia.Oceania","CentralAsiaSiberia.America","CentralAsiaSiberia.EastAsia","Oceania.America","Oceania.EastAsia","America.EastAsia"
"1",182492609,182496877,"RGSL1",0,0,0,-0.01039,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"1",182775916,182782532,"NPL",0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",183554821,183557350,"NCF2",0.00319,0.00345,0.00248,0.00227,0.00212,0.00354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",183797397,183803620,"RGL1",0,-0.00853,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"1",183971259,183976898,"COLGALT2",0,-0.0051,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"1",18540840,18551912,"IGSF21",0,0,0,-0.00787,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"1",185784174,185785503,"HMCN1",0,0.13091,0,0.10115,0,0,0.12344,NA,0.11341,NA,NA,0.1025,-0.01442,0.09109,0.13273,0.09895,NA,NA,0.09043,0.11939,NA
"1",190182185,190186595,"BRINP3",0.00475,-0.003,0.00369,0.00338,0.00316,0.00527,0.01095,NA,NA,NA,NA,0.0089,0.00827,0.00781,0.01188,NA,NA,NA,NA,NA,NA
"1",190309688,190312209,"BRINP3",0.00479,0.00517,-0.00446,0.00341,0.00319,-0.00739,NA,0.02344,NA,NA,0,0.02453,NA,NA,0,0.01884,0.018,-0.00168,NA,0,0
"1",190325539,190329315,"BRINP3",0.00477,0.00515,0.00371,0.0034,0.00318,0.0053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",190368321,190371701,"BRINP3",0.00964,-0.00481,0.00749,0.00687,0.00643,0.01069,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"1",19175972,19179071,"TAS1R2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",1918939,1925823,"CFAP74",0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",19196372,19199227,"ALDH4A1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",19538647,19594109,"EMC1, AKR7L, MRTO4",0,0,0,0.05504,0,-0.00815,NA,NA,0.05652,NA,0,NA,0.05886,NA,0,0.04891,NA,0,0.04449,0.04816,0
"1",197671271,197675261,"DENND1B",0,-0.00168,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"1",197683610,197689858,"DENND1B",0.00303,-0.0043,0.00235,0.00216,0.00202,0.00336,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"1",197893603,197894701,"LHX9",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",202301592,202311227,"UBE2T",0.00367,0.00396,0.00285,0.00261,0.00244,0.00407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",202598231,202600498,"SYT2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",204380861,204383316,"PPP1R15B",0.06063,0.22115,0.01003,0.05401,0.09907,0.10735,0.05449,-0.00628,-0.01647,-0.00845,-0.00095,0.08499,0.04507,0.00317,0.01378,-0.0124,0.01358,0.01913,-0.01097,-0.00323,-0.01626
"1",204570059,204572901,"MDM4",0.00373,0.00402,0.00289,0.00265,0.00248,0.00413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",20495490,20497976,"PLA2G2C",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",20498176,20500965,"PLA2G2C",0,0.00596,0,0,0,0,0.01119,NA,NA,NA,NA,0.00909,0.00845,0.00799,0.01215,NA,NA,NA,NA,NA,NA
"1",205164874,205171383,"DSTYK",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",206280873,206290247,"RHEX",0.01707,0.00734,-0.00502,-0.00026,0.04109,0.00733,0.15922,-0.00056,0.09255,0.23344,0.09086,0.05007,-0.01918,0.05678,-0.00973,0.02088,0.13687,0.02781,0.04016,-0.0098,0.00729
"1",206316068,206331251,"CTSE",0,0,-0.00533,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"1",206555003,206584860,"SRGAP2, SRGAP2C",-0.0071,0.00226,0.01452,0.00134,0.05412,-0.00761,3e-05,0.03057,-0.00095,0.06527,-0.01163,0.07527,-0.0133,0.03732,0.00254,0.07599,0.12368,0.0229,0.03385,0.00166,0.0665
"1",207737331,207737823,"CR1",-0.00489,0.12821,-0.01025,0.02533,-0.01079,-0.00422,0.08662,-0.0129,0.00418,-0.01137,-0.01209,0.11508,0.01031,0.12522,0.0904,0.01941,-0.02064,-0.01175,0.02735,0.00585,-0.01021
"1",207737823,207739263,"CR1",-0.00918,0.08221,0.00373,0.03844,0.0032,0.00532,0.06992,0,0.03712,0,0,0.09547,-0.01293,0.08477,0.12391,0.0746,NA,NA,0.06802,0.09052,NA
"1",207739363,207743430,"CR1",0.07748,0.04489,0.00086,0.0612,0.06496,-0.00844,-0.00488,0.02477,-0.01655,-0.01617,0.08503,-0.00028,-0.00779,-0.00493,0.04668,0.02215,0.02885,-0.00142,-0.02237,0.0735,0.08017
"1",20887386,20927877,"CDA",0,0,0,0.00222,0,-0.00847,NA,NA,0.02777,NA,0,NA,0.02896,NA,0,0.02393,NA,0,0.02172,-0.00555,0
"1",209759308,209761468,"CAMK1G",0.00357,0.00385,0.00277,0.00254,0.00238,0.00396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",20991317,21005334,"KIF17",0,-0.00682,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"1",210006448,210008049,"UTP25",0.00481,0.00519,0.00373,0.00342,0.0032,0.00533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",210593012,210614891,"HHAT",0,0.00334,0,0,0,0,0.0112,NA,NA,NA,NA,0.0091,0.00846,0.00799,0.01216,NA,NA,NA,NA,NA,NA
"1",210722153,210725220,"HHAT",0.02375,-0.00774,0.15211,0.18449,0.23332,0.22409,0.00851,0.04276,0.06449,0.10617,0.08654,0.12392,0.15708,0.20607,0.17767,-0.01864,-0.00632,-0.00868,-0.01554,-0.01333,-0.01369
"1",210730736,210733059,"HHAT",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",213002314,213009581,"SPATA45",-0.00678,0.00243,-0.0105,0.01413,0.01324,-0.00841,-0.00795,-0.01416,0.01034,0.0098,-0.01053,-0.00374,0,0,-0.00103,0.01878,0.01795,-0.01429,NA,0.01592,0.01504
"1",215858165,215866090,"USH2A",0.0048,0.00518,0.00372,0.00341,0.00319,0.00532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",216207690,216212365,"USH2A",0.00481,-0.0082,0.00374,0.00342,0.00321,0.00534,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"1",216820577,216821876,"ESRRG",0.00472,0.0051,0.00366,0.00336,0.00314,0.00524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",21810224,21818578,"NBPF3",0.00049,-0.00071,-0.00949,0.00618,-0.01108,-0.00851,0.02506,-0.01098,-0.01403,-0.00646,-0.0019,-0.00043,0.03733,-0.00987,-0.00272,-0.00615,-0.01992,-0.0133,0.00172,0.00528,-0.01543
"1",220288213,220294507,"RNU5F-1, MIR194-1, MIR215, IARS2",0.00765,0.00826,0.00594,0.00545,0.0051,0.00849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",220356344,220368070,"RAB3GAP2",0,0,0,0,0,-0.00845,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"1",220434567,220441297,"RAB3GAP2, AURKAP1",NA,NA,0,NA,NA,0.01392,NA,0,NA,NA,0.01043,0,NA,NA,0.0111,0,0,-0.01351,NA,0.00783,0.0074
"1",220945928,220949929,"MTARC2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",223737250,223741135,"CAPN8",0.00307,0.00314,-0.00093,0.00108,-0.00025,-0.00206,-0.01192,-0.01319,-0.02054,-0.01318,-0.00027,-0.01169,-0.01715,-0.01061,-0.00172,-0.01768,-0.01989,-0.01361,-0.01952,-0.00912,-0.01108
"1",224815473,224818469,"CNIH3",0,0,0,0.02235,0,0.06239,NA,NA,0.02779,NA,0.05479,NA,0.02898,NA,0.05814,0.02395,NA,0.04473,0.02173,-0.00881,0.03938
"1",225380451,225464931,"DNAH14",0.00897,-0.00752,-0.00121,0.00639,-0.00522,0.00106,0,0,NA,0,0,-0.00869,0,-0.01168,-0.00819,0,-0.02035,-0.01368,0,0,-0.01513
"1",226361902,226369153,"ACBD3",0,0,0,0,0,-0.00644,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"1",227195335,227196948,"CDC42BPA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",227443020,227450048,"CDC42BPA",0,0.03922,0,0,0,0,0.04545,NA,NA,NA,NA,0.03718,0.03462,0.03278,0.0492,NA,NA,NA,NA,NA,NA
"1",227760333,227768132,"ZNF678",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",228102876,228124573,"WNT9A",0,0,-0.00979,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"1",228435195,228444445,"OBSCN",0,-0.00787,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"1",230238801,230244934,"GALNT2",0,0,0,0.01058,0,0,NA,NA,0.01737,NA,NA,NA,0.01812,NA,NA,0.01495,NA,NA,0.01356,0.01839,NA
"1",230257917,230260537,"GALNT2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",231318870,231322915,"TRIM67-AS1, TRIM67",0,0.00643,0,0,0,0,0.01119,NA,NA,NA,NA,0.0091,0.00845,0.00799,0.01215,NA,NA,NA,NA,NA,NA
"1",231534588,231547246,"EGLN1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",231692418,231696771,"TSNAX-DISC1, TSNAX",0,0,0,-0.00782,-0.00767,0,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,-0.02269,0,0
"1",232587158,232588876,"SIPA1L2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",234316339,234320135,"SLC35F3",-0.00476,0.03247,0.02502,-0.00163,0.0251,0.03833,0.01365,0.04787,0.01275,0.05025,0.05209,0.12684,0.08765,0.13445,0.10922,-0.01228,-0.02126,-0.01305,-0.01284,-0.00294,-0.01463
"1",235824678,235826578,"LYST",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",235872431,235874787,"LYST",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",237273164,237279566,"RYR2",0.00333,0.0036,0.00259,0.00237,0.00222,0.0037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",23735488,23739341,"TCEA3",NA,NA,0.02867,NA,0,0.01392,NA,0.02338,NA,0,0.01043,0.02446,NA,0,0.0111,0.01879,-0.01703,-0.01194,0,0.00783,-0.01553
"1",237638773,237647037,"RYR2",0,0,0,-0.00946,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"1",23816906,23833086,"E2F2",0,-0.00862,0,0.01108,0,0,0,NA,0.0278,NA,NA,0,0.00199,0,0,0.02396,NA,NA,0.02174,0.02941,NA
"1",238633200,238654982,"LINC01139",0,0,0,0,-0.00361,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0
"1",239549029,239551384,"CHRM3",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",240275824,240283211,"FMN2",0,0,0,0,-0.00663,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0
"1",240392796,240395101,"FMN2",-0.00783,0.01352,0.04017,0.03005,0.12537,-0.00652,0.00322,0.03554,0.02418,0.21212,-0.01192,-0.00449,-0.00875,0.28264,0.00161,-0.02074,0.46679,0.03043,0.40153,0.02019,0.2051
"1",240516123,240519061,"FMN2",0,0,0,-0.01022,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"1",240614229,240618128,"FMN2",-0.00886,0.0052,0.00374,0.00342,0.00321,0.00534,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",241095491,241098559,"RGS7",-0.00682,0.00771,0.00555,0.00508,0.00476,0.00792,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",241351749,241371804,"RGS7",0,0,-0.006,0,0,-0.00498,NA,0,NA,NA,0,0,NA,NA,0,0,0,-0.01408,NA,0,0
"1",241426003,241441853,"RGS7",0,0,0,0,-0.01055,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0
"1",242298178,242299623,"PLD5",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",243152674,243263662,"LINC01347",-0.00122,-0.00515,-0.00738,-0.00587,-0.00554,-0.00709,0.01064,-0.00604,-0.01627,0.01571,0.00366,-0.00751,-0.00165,-0.01302,-0.00808,-0.01762,-0.01503,-0.01379,-0.00566,-0.00991,-0.01265
"1",243285191,243312856,"CEP170",0,0,0,0,0,-0.00798,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"1",2450341,2452574,"PANK4",NA,NA,NA,NA,NA,0.01393,NA,NA,NA,NA,0.01044,NA,NA,NA,0.01111,NA,NA,0.00845,NA,0.00784,0.00741
"1",246370771,246372223,"SMYD3",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",246739134,246743473,"CNST",0,-0.00583,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"1",246994419,247012496,"AHCTF1",0,0,0,0,0,-0.00833,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"1",247084771,247092802,"AHCTF1",0,0.00719,0,-0.00728,0,0,0.0112,NA,0,NA,NA,0.0091,-0.01483,0.00799,0.01215,0,NA,NA,0,0,NA
"1",247107324,247123260,"ZNF670-ZNF695, ZNF695",0,0,0,-0.00712,0,-0.0055,NA,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,-0.01467,0
"1",247200552,247224392,"ZNF670-ZNF695, ZNF670",0,0,-0.00656,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"1",247653588,247655319,"OR2W5P",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",248615662,248622891,"OR2T2",0.0145,0.00185,-0.00014,-0.00878,-0.00973,-0.00813,0.06315,-0.01132,0.02901,0.00108,0.02112,0.03168,-0.01448,0.00019,-0.00334,0.00652,-0.01496,0.00161,-0.0156,-0.01404,-0.01332
"1",24894803,24902729,"NCMAP",NA,0.10948,NA,NA,NA,NA,0.08462,NA,NA,NA,NA,0.06974,0.06509,0.06173,0.09129,NA,NA,NA,NA,NA,NA
"1",2561403,2567166,"MMEL1",0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",25666778,25688261,"TMEM50A",0,0,0,0,0,-0.0017,NA,NA,NA,NA,0.01472,NA,NA,NA,0.01566,NA,NA,0.01192,NA,0.01107,0.01045
"1",26014974,26019197,"MAN1C1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",27696407,27705645,"CD164L2, FCN3",NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"1",28541148,28548130,"DNAJC8",NA,0.05958,NA,0,NA,NA,0.04547,NA,0,NA,NA,0.0372,0.0201,0.03279,0.04922,0,NA,NA,0,0,NA
"1",28549680,28564546,"DNAJC8, ATP5IF1",0.01468,0.0181,0.00503,0.01455,0.01722,0.03937,-0.01235,-0.01562,-0.01271,-0.00901,0,-0.01449,-0.01182,-0.00838,0,-0.01558,-0.01107,0,-0.02012,0,0
"1",29303724,29309108,"EPB41",-0.00077,0.00204,0.01448,-0.00817,0.01245,0.0206,-0.01232,0,-0.01639,0,0,0,-0.01509,0,0,0,NA,NA,0,0,NA
"1",29346435,29352627,"EPB41",0,0.01946,0,0,0,0,0.02267,NA,NA,NA,NA,0.01846,0.01717,0.01624,0.02458,NA,NA,NA,NA,NA,NA
"1",29469579,29474646,"SRSF4",-0.00707,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",31176225,31278517,"MATN1-AS1, MIR4420, MATN1, LAPTM5",0,0,0,0,0,-0.00128,NA,NA,NA,NA,0.00572,NA,NA,NA,0.00609,NA,NA,0.00462,NA,0.00429,0.00405
"1",33417363,33422384,"RNF19B",0.00362,0.00391,0.00281,0.00257,0.00241,0.00402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",33785343,33788496,"A3GALT2",0,0,0.04699,0,0.10214,0,NA,0.0476,NA,0.09755,NA,0.04976,NA,0.10119,NA,0.03845,-0.01102,0.05053,0.08147,NA,0.10248
"1",34135003,34144151,"CSMD2",0,-0.00452,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"1",35342925,35350683,"DLGAP3",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",36085697,36088519,"PSMB2",NA,NA,NA,0.0209,NA,NA,NA,NA,0.0173,NA,NA,NA,0.01804,NA,NA,0.01488,NA,NA,0.01349,0.01831,NA
"1",36420400,36430713,"AGO3",NA,0.01467,NA,NA,NA,NA,0.01108,NA,NA,NA,NA,0.009,0.00836,0.00791,0.01202,NA,NA,NA,NA,NA,NA
"1",3670336,3671839,"CCDC27",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"1",39397321,39406712,"RHBDL2",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"1",40685218,40688027,"RLF",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",40920596,40927987,"ZFP69B",0.00369,0.00398,0.00286,0.00262,0.00245,0.00409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",40976209,40995105,"EXO5",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",41669555,41696787,"SCMH1",0.00399,0.00431,0.0031,0.00284,-0.00261,0.00443,NA,NA,NA,0.02326,NA,NA,NA,0.0242,NA,NA,0.02019,NA,0.01916,NA,0.02454
"1",42143812,42145131,"HIVEP3",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",42647856,42653206,"FOXJ3",0,0.02332,0,0,0,0,0.02267,NA,NA,NA,NA,0.01847,0.01717,0.01624,0.02459,NA,NA,NA,NA,NA,NA
"1",42930613,42937494,"CCDC30",0,0,-0.00566,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"1",43195867,43199764,"CLDN19",NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"1",43693052,43695884,"EBNA1BP2, CFAP57",-0.00152,-0.0014,-0.0096,-0.00819,-0.00757,0.01003,-0.01237,-0.01281,-0.01549,0.0036,-0.01008,-0.0124,-0.01483,0.0033,-0.00875,-0.01985,-0.01073,-0.00536,-0.00682,-0.00989,0.01559
"1",44879096,44884712,"RNF220",0.00478,0.00516,0.00371,0.0034,0.00318,0.0053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",45331747,45340378,"EIF2B3",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"1",45627248,45644255,"ZSWIM5",0.01096,-0.0086,0,0,0,0,0.00514,0.0111,0.01035,0.00981,0.01458,0,0,0,0,NA,NA,NA,NA,NA,NA
"1",46025031,46030115,"AKR1A1",-0.009,0,0,0,0,-0.00847,0,0,0,0,-0.01203,NA,NA,NA,0,NA,NA,0,NA,0,0
"1",46574277,46586981,"PIK3R3",0.00356,0.00384,0.00276,0.00253,0.00237,0.00395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",47412701,47427062,"CYP4X1",0,0,-0.00922,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"1",48134026,48411055,"TRABD2B",-0.00886,0,0,-0.00784,-0.00822,-0.00672,0,0,-0.01084,-0.01154,-0.00846,NA,0,0,0,0,0,0,-0.02271,-0.01466,-0.01514
"1",4818825,4820791,"AJAP1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",48430109,48431835,"TRABD2B",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",49905074,49998984,"AGBL4",0.01456,0.01571,0.01133,0.01039,0.00973,0.01614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",50277177,50303673,"AGBL4",0,0,-0.00961,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"1",51127803,51132710,"FAF1",NA,0.06089,NA,NA,NA,NA,0.04649,NA,NA,NA,NA,0.03803,0.03542,0.03353,0.05032,NA,NA,NA,NA,NA,NA
"1",51191996,51202977,"FAF1",0,0,0.00409,0,0,0,NA,0.0232,NA,NA,NA,0.02428,NA,NA,NA,0.01865,0.01782,0.02467,NA,NA,NA
"1",52144721,52151689,"OSBPL9",NA,NA,0,NA,NA,0.0139,NA,0,NA,NA,0.01042,0,NA,NA,0.01109,0,0,-0.01363,NA,0.00783,0.00739
"1",53593088,53595872,"SLC1A7",0.00392,-0.00326,0.04834,0.00699,0.00261,0.05735,0.01077,0.07247,0.02699,NA,0.06598,0.00804,-0.01175,0.00769,0.01708,-0.01494,0.05632,-0.01329,0.0211,-0.00671,0.04758
"1",53897994,53905803,"SLC25A3P1",0,-0.00554,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"1",53999167,54002886,"GLIS1",0.00947,-0.01068,0.00736,0.00675,0.00632,0.0105,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"1",54239415,54251055,"NDC1",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"1",54735204,54736595,"SSBP3",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",55092034,55105927,"ACOT11",-0.00674,0.11843,0.0197,0.15181,0.08716,-0.00506,0.09947,0.00604,0.16634,0.0867,-0.01184,0.0196,0.00126,-0.01564,0.08911,0.07628,0.01598,0.0031,-0.00634,0.14388,0.073
"1",55301805,55307967,"LEXM",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",55487634,55509409,"PCSK9",0.00312,0.00337,0.00242,0.00222,0.00208,0.00346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",57407996,57417973,"C8B",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"1",57565569,57568034,"DAB1",0,0,0,0,-0.01064,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0
"1",58566641,58582780,"DAB1",0.00965,0.01042,0.0075,0.00688,0.00644,0.0107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",58717018,58742309,"DAB1",0.00603,0.00651,0.00468,0.00429,0.00402,0.00669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",58766879,58776433,"DAB1",0,0,0,0,0,-0.00845,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"1",60046951,60058835,"FGGY",0.00114,0.00407,0.04457,0.00212,0.03847,-0.00836,-0.01235,0.09822,0.029,0.08771,-0.00171,0.10271,0.03274,0.09127,0.00114,0.02396,NA,0.06459,0.02174,0.00252,0.05701
"1",62112538,62120128,"MGC34796",0.01305,0.00986,0.05934,0.00458,0.21499,0.00112,-0.01198,0.17435,0.07038,0.40307,0.0505,0.15595,0.05882,0.37078,0.04402,-0.00179,0.04954,0.01805,0.12615,-0.01356,0.15603
"1",62620869,62625863,"PATJ",0.01107,0.05893,-0.00991,0.05441,0.06589,0.06207,0.01443,0.01059,0.03208,0.18937,0.01659,0.08574,0,0.32227,-0.01136,0.10241,0.07298,0.08995,0.32364,0,0.32921
"1",62642084,62656768,"PATJ",0.00746,-0.00541,0.30932,0.42168,0.28652,0.21423,0.01811,0.17136,0.27743,0.15543,0.09978,0.33217,0.44501,0.3192,0.21102,0.00354,-0.02129,-0.00655,0.00403,0.0355,-0.00993
"1",63676625,63684921,"LINC00466",0.00315,0.0034,0.00244,0.00224,0.00209,0.00349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",63697005,63708892,"LINC00466",-0.00892,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",63846576,63858507,"ALG6",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
