,Chromosome,Start,End,AFR-AMR,AFR-EAS,AFR-EUR,AFR-SAS,AMR-EAS,AMR-EUR,AMR-SAS,EAS-EUR,EAS-SAS,EUR-SAS
10065,chr5,177611250,177612480,0.2113,0.32588,0.26329,0.21154,0.03787,0.02918,0.00064,0.00018,0.02955,0.02328
10081,chr5,181171267,181172911,0.00556,0.0065,0.10741,0.04075,0.03365,0.2405,0.10771,0.13244,0.02844,0.05035
10091,chr5,181813027,181814366,0.28125,0.07644,0.2822,0.22089,0.1042,0.00807,0.00489,0.12626,0.06453,0.02189
10093,chr5,181880390,181887214,0.00174,0.00898,0.1701,0.13316,0.02236,0.15054,0.11135,0.28056,0.22481,0.00352
10100,chr6,26522,28806,0.0195,0.26197,0.05115,0.00031,0.14233,0.09512,0.01293,0.32478,0.2119,0.05974
10108,chr6,894336,1117620,0.00544,0.2668,0.01158,0.10711,0.1927,0.00191,0.06408,0.11841,0.0327,0.03252
10110,chr6,1957213,2642075,0.07439,0.06494,0.09163,0.00334,0.00011,0.20102,0.03643,0.18,0.0305,0.09588
10112,chr6,2786161,2788772,0.27892,0.15136,0.03663,0.00273,0.03113,0.1244,0.19923,0.03697,0.09298,0.01606
10113,chr6,2959621,2962277,0.22323,0.01521,0.11702,0.06016,0.16461,0.02343,0.08155,0.06934,0.02038,0.01835
10114,chr6,3089341,3090676,0.0196,0.13874,0.04169,0.04888,0.24956,0.12062,0.11524,0.02743,0.0121,0.00114
10122,chr6,4906221,4908149,0.15877,0.28836,0.09804,0.11275,0.05222,0.00624,0.00299,0.0864,0.06557,0.00044
10135,chr6,8206721,8210562,6e-05,0.10087,0.05324,0.03667,0.09113,0.0444,0.02944,0.23278,0.22481,0.00302
10150,chr6,12996653,13001525,0.2238,0.03552,0.23149,0.22546,0.08428,0.01965,0.00238,0.10213,0.09101,0.01282
10170,chr6,19547689,19548730,0.1115,0.25187,0.07803,0.10184,0.09465,0.00229,3e-05,0.13514,0.10417,0.00185
10171,chr6,19636506,19664552,0.22636,0.00734,0.07047,0.13943,0.15996,0.05791,0.01899,0.03351,0.08508,0.01359
10175,chr6,21923541,21926947,0.00113,0.25629,0.13391,0.00631,0.27459,0.11976,0.00208,0.56737,0.32506,0.10841
10183,chr6,25908993,25911199,0.23753,0.08635,0.28129,0.31958,0.0743,1e-05,0.00219,0.08276,0.11501,0.00288
10195,chr6,28046205,28048240,0.31419,0.20722,0.45652,0.50109,0.01699,0.02603,0.04823,0.07901,0.11386,0.00366
10213,chr6,31833738,31899326,0.31095,0.30638,0.47293,0.32576,2e-05,0.0355,0.00064,0.03625,0.00089,0.02681
10220,chr6,32880292,32882174,0.25917,0.01359,0.38916,0.09796,0.37091,0.03048,0.0853,0.53828,0.22305,0.23503
10225,chr6,33791311,33796176,0.20083,0.19863,0.07279,0.09071,0.00089,0.05844,0.03078,0.04601,0.02368,0.00154
10235,chr6,35207054,35208106,0.20133,0.02187,0.29738,0.21058,0.09392,0.02065,0.0002,0.174,0.10162,0.01928
10239,chr6,36766550,36769064,0.02937,0.17985,0.02595,0.05169,0.08593,0.11769,0.00353,0.41667,0.09592,0.18425
10241,chr6,37708212,37709565,0.35159,0.45245,0.27225,0.31774,0.01831,0.00969,0.00057,0.07267,0.0259,0.00517
10255,chr6,42698539,42700283,0.08986,0.03473,0.03757,0.25056,0.01531,0.014,0.08879,-0.0,0.15137,0.13211
10270,chr6,46177708,46180187,0.3426,0.43721,0.29316,0.282,0.01345,0.00581,0.00336,0.03623,0.02866,0.00025
10298,chr6,52600262,52601579,0.38572,0.03045,0.02283,0.0,0.2421,0.26857,0.32499,0.00611,0.02304,0.01846
10303,chr6,53903981,53909979,0.54895,0.43171,0.61389,0.49114,0.01115,0.00432,0.00935,0.02652,0.00019,0.02706
10309,chr6,54993344,55005399,0.01166,0.02573,0.27267,0.01373,0.00283,0.37161,0.04777,0.41123,0.07052,0.17472
10327,chr6,58017791,58019203,0.095,0.00987,0.01097,0.06234,0.04605,0.16246,0.27809,0.04009,0.11647,0.02722
10336,chr6,62537735,62542862,0.07028,0.13221,0.07556,0.27799,0.01697,0.00096,0.10133,0.00847,0.03425,0.07426
10343,chr6,62635349,62641461,0.0578,0.13221,0.07556,0.27799,0.02342,0.003,0.11501,0.00847,0.03425,0.07426
10350,chr6,64033394,64034735,0.18285,0.2551,0.17491,0.12619,0.01103,6e-05,0.00555,0.01158,0.03016,0.00432
10354,chr6,65103313,65104652,0.30093,0.07453,0.25399,0.09115,0.14432,0.01887,0.10585,0.07751,0.00225,0.05043
10358,chr6,65442959,65448914,0.11872,0.22125,0.09157,0.05271,0.02682,0.00115,0.0154,0.03938,0.07699,0.00853
10365,chr6,66840680,66846320,0.00385,0.2044,0.00767,0.02418,0.15379,0.02208,0.00983,0.1989,0.08751,0.04704
10366,chr6,66905979,66907602,0.00128,0.00668,0.10512,0.01311,0.00223,0.16122,0.00716,0.17213,0.0013,0.22767
10383,chr6,69184935,69186871,0.17637,0.30675,0.21961,0.20224,0.08019,0.03149,0.00776,0.0211,0.0502,0.01089
10384,chr6,69453069,69465943,0.0887,0.23987,0.06738,0.02318,0.05737,0.00132,0.02869,0.08519,0.16969,0.01958
10390,chr6,70745120,70747340,0.11732,0.00719,0.05102,0.00766,0.07148,0.22181,0.14073,0.08881,0.02571,0.01806
10398,chr6,75528090,75601073,0.29896,0.16428,0.47653,0.27234,0.04462,0.01991,0.00239,0.13184,0.02685,0.0393
10399,chr6,75771114,75776446,0.03069,0.06453,0.1346,0.01834,0.17273,0.08174,0.00096,0.31605,0.13473,0.08065
10406,chr6,77564851,77570001,0.34866,0.19132,0.43261,0.26515,0.06296,0.03036,0.02607,0.15443,0.01054,0.10679
10408,chr6,77904579,77926501,0.0024,0.04535,0.10986,0.01628,0.04288,0.16527,0.03949,0.30947,0.15365,0.05714
10426,chr6,81782356,81792215,0.13594,0.20986,0.09438,0.2029,0.04292,0.00954,0.01731,0.06902,0.00779,0.04635
10429,chr6,82124775,82129470,0.02933,0.16747,0.00151,0.00605,0.27349,0.04515,0.0596,0.1336,0.11021,0.00163
10464,chr6,94077089,94082281,0.12127,0.60702,0.03646,0.30357,0.33967,0.01479,0.04728,0.3787,0.23313,0.10263
10473,chr6,95839392,95864844,0.14386,0.01106,0.07818,0.00145,0.20421,0.01506,0.17052,0.13297,0.00407,0.10819
10477,chr6,96163451,96165868,0.281,0.0209,0.38244,0.17629,0.43646,0.04546,0.02136,0.56728,0.31875,0.12132
10481,chr6,96420502,96422241,0.37188,0.12635,0.20038,0.39416,0.09003,0.02266,0.00815,0.01805,0.12181,0.04631
10484,chr6,97110669,97112483,0.08599,0.02304,0.076,0.02342,0.17915,0.24013,0.16972,0.04865,0.00019,0.05376
10485,chr6,97364394,97365408,0.21001,0.29179,0.22338,0.24823,0.02606,0.01352,0.01781,0.00171,0.00065,0.00026
10500,chr6,101263747,101265090,0.00047,0.17958,0.00584,0.20767,0.16112,0.00403,0.20234,0.1149,0.0001,0.1499
10506,chr6,103009599,103010877,0.29205,0.00117,0.37414,0.11171,0.33462,0.02052,0.04272,0.43784,0.13654,0.10302
10544,chr6,113086307,113091539,0.44603,0.30804,0.42968,0.37856,0.04719,6e-05,0.00239,0.04902,0.02438,0.00324
10550,chr6,115537355,115545591,0.05283,0.17568,0.00941,0.07578,0.12458,0.02649,0.00843,0.21944,0.08573,0.06012
10571,chr6,123023264,123024659,0.25314,0.00417,0.16587,0.15612,0.23106,0.01798,0.03214,0.14569,0.13098,0.00236
10585,chr6,126576062,126578710,0.41502,0.6234,0.2725,0.19193,0.06173,0.03253,0.07845,0.18759,0.26034,0.012
10586,chr6,126632619,126647249,0.30084,0.33988,0.27292,0.306,0.01264,0.00969,0.02552,0.0,0.01634,0.01282
10590,chr6,127050587,127054879,0.2658,0.07455,0.06354,0.12161,0.0892,0.15436,0.03742,0.00048,0.01102,0.01973
10599,chr6,130191562,130197627,0.24681,0.52095,0.17845,0.22542,0.13823,0.00692,0.00174,0.22818,0.21091,0.00225
10600,chr6,130578206,130579420,0.18748,0.17785,0.22102,0.10792,0.00071,0.00312,0.01701,0.00045,0.01951,0.03751
10617,chr6,135456668,135461724,0.12033,0.28563,0.06044,0.12101,0.06058,0.01722,0.00063,0.12027,0.04428,0.02211
10625,chr6,137718728,137719976,0.17785,0.22343,0.3349,0.36209,0.00334,0.08991,0.09873,0.06083,0.06742,0.0
10669,chr6,149067947,149070594,0.2716,0.37224,0.24092,0.29721,0.00529,0.00424,0.00141,0.02062,0.00097,0.01068
10672,chr6,149934558,149936363,0.12285,0.10293,0.042,0.00351,0.02163,0.23766,0.07567,0.27284,0.05494,0.06038
10685,chr6,152365330,152366403,0.41863,0.40994,0.45989,0.41573,5e-05,0.0,0.00748,8e-05,0.00629,0.00841
10691,chr6,153270162,153272406,0.20559,0.02234,0.12625,0.24675,0.13817,0.01016,0.01015,0.07025,0.1938,0.03938
10692,chr6,153910157,153913975,0.22347,0.41669,0.05843,0.10032,0.0753,0.06816,0.03304,0.26022,0.18708,0.00636
10696,chr6,154839262,154842419,0.06463,0.05341,0.2129,0.01736,0.00069,0.08676,0.01503,0.09123,0.009,0.14953
10715,chr6,158349589,158351264,0.23823,0.06875,0.12281,0.01084,0.10321,0.04031,0.20975,0.02151,0.02688,0.089
10717,chr6,158516331,158553732,0.00708,0.30793,0.00841,0.05692,0.15241,2e-05,0.01327,0.15487,0.09433,0.0133
10723,chr6,160177314,160178360,0.01395,0.37775,0.02283,0.16085,0.31082,0.00092,0.11069,0.26205,0.10524,0.08756
10761,chr6,166677250,166684716,0.14593,0.23127,0.15831,0.28639,0.01755,0.00279,0.05637,0.00541,0.01248,0.03219
10767,chr6,167453966,167458916,0.21441,0.2124,0.19707,0.03084,0.00223,0.00969,0.14649,0.01538,0.13125,0.15385
10769,chr6,167655156,167656373,0.08309,0.04427,0.03674,0.00146,0.24026,0.00805,0.10675,0.17111,0.03534,0.05848
10772,chr6,167963560,167964751,0.36137,0.42018,0.34569,0.37326,0.02556,0.01965,0.02175,0.0,0.0,0.0
10773,chr6,168126984,168132563,0.09673,0.02276,0.20352,0.14661,0.02968,0.06122,0.01763,0.1287,0.07293,0.012
10774,chr6,168166542,168167576,0.13063,0.52842,0.24435,0.41169,0.26885,0.01808,0.10424,0.17597,0.08473,0.0393
10775,chr6,168380609,168382063,0.1191,0.0812,0.26972,0.05907,0.00585,0.03238,0.01383,0.06787,0.00191,0.09536
10781,chr6,168938706,168940423,0.24236,0.35836,0.1076,0.16751,0.01278,0.03937,0.01379,0.10018,0.05624,0.00814
10784,chr6,169575536,169581255,0.10712,0.07016,0.06041,0.00082,0.00879,0.00894,0.21282,2e-05,0.10826,0.12746
10785,chr6,169699331,169701563,0.01625,0.05914,0.2114,0.01638,0.01771,0.19002,0.00012,0.08098,0.01281,0.15714
10795,chr6,170194703,170196455,0.00078,0.16423,0.07117,0.00459,0.12619,0.07743,0.00119,0.33173,0.1286,0.14479
10802,chr6,171244561,171245689,0.05273,0.00571,0.11963,0.0566,0.13346,0.02565,0.00119,0.25913,0.12683,0.01224
10803,chr6,171253589,171256653,0.05026,0.06499,0.06551,0.0041,0.00101,0.20011,0.01891,0.21802,0.02672,0.08352
10804,chr6,171421448,171423305,0.01924,0.0277,0.1586,0.00324,0.08284,0.07765,0.00773,0.26372,0.05177,0.1409
10805,chr6,171444415,171445886,0.02549,0.1531,0.01516,0.02528,0.04986,0.06916,9e-05,0.21924,0.04039,0.06646
10809,chr6,171605062,171606356,0.01819,0.06814,0.00477,0.03785,0.1914,0.00534,0.00805,0.13323,0.21828,0.02293
10811,chr6,171757198,171771314,0.01321,0.10899,0.07052,0.05983,0.15012,0.01907,0.01353,0.24615,0.23599,0.00064
10821,chr7,160254,163921,0.00233,0.25507,0.04504,0.01718,0.19693,0.02558,0.00599,0.08881,0.15232,0.00859
10828,chr7,381754,382953,0.17073,0.11719,0.20644,0.19776,0.01278,0.0299,0.0091,0.05753,0.03633,0.01282
10831,chr7,593920,595503,0.00507,0.0576,0.09505,0.00259,0.02878,0.1336,0.01343,0.23687,0.0715,0.06237
10841,chr7,1374464,1375720,0.0071,0.0183,0.16352,0.15178,0.04241,0.12733,0.10925,0.22889,0.22069,0.01282
10853,chr7,2148789,2150051,0.16177,0.2751,0.14753,0.11414,0.02821,0.00063,0.00689,0.0438,0.06363,0.00451
10860,chr7,3516939,3544541,0.13578,0.36414,0.22938,0.17021,0.10391,0.02801,0.00371,0.04538,0.08311,0.01392
10865,chr7,4159996,4161028,0.27526,0.339,0.24137,0.12507,0.00354,0.0007,0.0341,0.00827,0.06035,0.02661
10872,chr7,4919478,4920619,0.06023,0.26915,0.07817,0.00246,0.07267,0.00086,0.07069,0.07725,0.26997,0.09424
10887,chr7,7796259,7797944,0.2583,0.34486,0.21519,0.21788,0.02556,0.00063,0.00258,0.00697,0.04636,0.00421
10890,chr7,8451290,8453772,0.31418,0.08559,0.23497,0.34192,0.49933,0.0019,0.00673,0.41667,0.51047,0.01339
10902,chr7,9580390,9584490,0.16512,0.22133,0.04189,0.1019,0.02556,0.06236,0.01084,0.12171,0.04444,0.01857
10906,chr7,10594970,10597157,0.01,0.24404,0.37748,0.17255,0.17534,0.3314,0.11798,0.04462,0.00429,0.06992
10971,chr7,29774182,29784224,0.07728,0.20415,0.06044,0.09284,0.10944,0.0003,0.00401,0.13514,0.08573,0.00667
10976,chr7,31413600,31417026,0.02329,0.16653,0.0003,0.02484,0.09091,0.0326,9e-05,0.20028,0.08673,0.03704
10979,chr7,31688680,31690082,0.08986,0.2995,0.25494,0.15097,0.11519,0.06372,0.02245,0.01075,0.03425,0.0076
10981,chr7,32490022,32492964,0.42733,0.41303,0.33421,0.36714,0.00554,0.00403,0.00991,0.0,0.00073,0.00054
11039,chr7,52823428,52838614,0.0005,0.08999,0.0789,0.01786,0.08059,0.05441,0.0092,0.2547,0.17074,0.03142
11075,chr7,58148685,58158072,0.0201,0.2376,0.08246,0.19643,0.14132,0.02769,0.11215,0.04404,0.00148,0.02944
11083,chr7,58223089,58224843,0.00078,0.41234,0.02729,0.1804,0.38251,0.02058,0.1598,0.2302,0.03631,0.07079
11084,chr7,58225725,58227792,0.19567,0.0179,0.09423,0.00219,0.30948,0.01535,0.12476,0.1818,0.0263,0.0553
11088,chr7,58268020,58274375,0.04473,0.28522,0.12807,0.16617,0.09872,0.02316,0.03985,0.02178,0.01,0.00206
11096,chr7,63769377,63770700,0.0051,0.2061,0.06239,0.1455,0.15138,0.03606,0.10385,0.03854,0.00361,0.01819
11112,chr7,64228543,64231492,0.29629,0.04851,0.14971,0.07443,0.135,0.03068,0.10283,0.0368,0.00309,0.02093
11115,chr7,64656631,64684016,0.04146,0.23924,0.00426,0.02904,0.09112,0.01764,0.00259,0.18487,0.15663,0.01031
11134,chr7,66798927,66802665,0.01729,0.25618,0.06674,0.10085,0.15265,0.01753,0.03753,0.08525,0.04489,0.00517
11137,chr7,67301036,67324404,0.03012,0.2233,0.05653,0.24011,0.09788,0.00407,0.11874,0.06844,0.00222,0.09336
11144,chr7,68452196,68454002,0.01774,0.19955,0.06097,0.00116,0.14821,0.02256,0.01172,0.06906,0.2248,0.06563
11146,chr7,68510071,68511356,0.00849,0.06047,0.0682,0.003,0.03876,0.11699,0.02307,0.21944,0.10417,0.04477
11158,chr7,71718683,71720254,0.15189,0.34279,0.09759,0.20727,0.07787,0.00499,0.01053,0.1117,0.03284,0.02923
11172,chr7,74023813,74029393,0.04033,0.01677,0.13059,0.01189,0.10137,0.03706,0.0082,0.21991,0.05334,0.07848
11177,chr7,78324024,78329903,0.08791,0.01125,0.225,0.03608,0.05103,0.06827,0.01922,0.18186,0.00914,0.12917
11192,chr7,82317453,82318518,0.00188,0.14947,0.03055,0.00539,0.12166,0.04766,0.01303,0.29665,0.19516,0.01029
11221,chr7,90638135,90704445,1e-05,0.04326,0.10359,0.0,0.037,0.0897,1e-05,0.2953,0.04396,0.12732
11244,chr7,94834072,95030306,0.12258,0.12183,0.47788,0.23465,0.00136,0.17064,0.01991,0.12022,0.00849,0.08844
11254,chr7,98996218,99003364,0.25495,0.20863,0.22774,0.2204,0.00251,0.00499,0.00014,0.00039,0.00127,0.00308
11265,chr7,101103268,101105441,0.18815,0.26144,0.20513,0.19397,0.02556,0.01965,0.00238,0.0,0.01634,0.01282
11272,chr7,101970014,101983220,0.01711,0.00315,0.0136,0.25272,0.03455,8e-05,0.14587,0.03017,0.32734,0.16203
11275,chr7,102198734,102205184,0.21472,0.23342,0.12037,0.17896,0.00162,0.00807,0.00826,0.00416,0.00365,0.00022
11287,chr7,103999682,104002838,0.00818,0.03841,0.08373,0.24139,0.01087,0.0459,0.18966,0.0127,0.1144,0.06654
11288,chr7,104025918,104048536,0.13995,0.22707,0.06064,0.19448,0.03876,0.02329,0.03305,0.11111,0.0,0.09836
11295,chr7,105138694,105140409,0.05746,0.19593,0.22209,0.13315,0.09405,0.10748,0.02129,0.0001,0.03961,0.04683
11329,chr7,114115476,114116488,0.04691,0.43131,0.0163,0.00048,0.28087,0.07873,0.02125,0.38264,0.3149,0.01349
11362,chr7,120967593,121282187,0.15121,0.25303,0.01743,0.21861,0.02149,0.06982,0.01606,0.15573,0.00034,0.14085
11364,chr7,121965561,121966684,0.09468,0.29278,0.09257,0.11339,0.10911,0.00107,0.0027,0.07556,0.07962,0.00024
11367,chr7,122964161,122965426,0.00318,0.25493,0.02481,0.11939,0.19367,0.01121,0.08164,0.08992,0.02483,0.02442
11378,chr7,127112450,127258983,0.14417,0.24479,0.16457,0.21035,0.05226,0.01352,0.04465,0.0211,0.0,0.01846
11383,chr7,128886591,128889603,0.28023,0.70349,0.41267,0.49417,0.31781,0.03575,0.04518,0.15605,0.18074,2e-05
11397,chr7,132080528,132083761,0.16884,0.08015,0.21448,0.08996,0.01972,0.00137,0.01073,0.03354,0.00101,0.02189
11410,chr7,135218071,135220387,0.55537,0.50796,0.46975,0.22803,0.00108,0.02659,0.2014,0.01579,0.16712,0.10138
11422,chr7,137805868,137806970,0.0031,0.07705,0.03295,0.1108,0.04644,0.0162,0.12936,0.0211,0.28699,0.20328
11425,chr7,139921361,139923755,0.20206,0.48173,0.05995,0.28897,0.27435,0.05916,0.0393,0.4216,0.14245,0.16203
11458,chr7,148836308,148846632,0.24765,0.01702,0.05473,0.03688,0.30374,0.09759,0.11868,0.1336,0.09794,0.00152
11462,chr7,149509943,149511708,0.12459,0.28079,0.05405,0.01243,0.0404,0.01588,0.05981,0.10009,0.18164,0.01598
11466,chr7,149583037,149585190,0.21642,0.22891,0.00878,0.00042,3e-05,0.12959,0.18483,0.13452,0.19192,0.00527
11476,chr7,151328797,151330283,0.11506,0.31492,0.16058,0.32471,0.10699,0.00752,0.08752,0.05833,0.00517,0.04227
11484,chr7,153088521,153100210,0.00754,0.0427,0.28826,0.00811,0.01157,0.2133,0.03137,0.16908,0.09564,0.44814
11490,chr7,153703987,153726111,0.17987,0.46611,0.0466,0.19859,0.10078,0.03971,0.00039,0.23858,0.09205,0.04995
11492,chr7,153758000,153760613,0.05698,0.1083,0.28232,0.01396,0.00226,0.0973,0.0184,0.10211,0.04673,0.21855
11494,chr7,154050919,154056462,0.22407,0.17296,0.15973,0.20992,0.00942,0.00644,0.0,0.00049,0.00917,0.00667
11506,chr7,155775815,155783707,0.35941,0.47442,0.0943,0.36865,0.03044,0.13786,7e-05,0.24637,0.03498,0.15043
11507,chr7,155835470,155838782,0.20235,0.13504,0.18752,0.32566,0.00677,2e-05,0.02513,0.00556,0.05334,0.02595
11515,chr7,156797639,156798643,0.07768,0.15821,0.01677,0.00538,0.02244,0.16032,0.04251,0.24366,0.10742,0.04133
11516,chr7,156973062,156974581,0.01142,0.03028,0.15918,0.00259,0.00355,0.20457,0.00218,0.24892,0.01081,0.16094
11517,chr7,157074389,157077987,0.01348,0.01123,0.07634,6e-05,0.06844,0.04049,0.02361,0.20748,0.01726,0.13959
11522,chr7,157452440,157454183,0.20137,0.03107,0.13792,0.14189,0.0714,0.00204,0.00316,0.04166,0.04122,8e-05
11536,chr7,158935582,158938372,0.06508,0.21359,0.14208,0.15944,0.05423,0.02501,0.03164,0.00504,0.00212,0.00052
11537,chr7,158965139,158966887,0.1249,0.26578,0.0602,0.09349,0.08019,0.01455,0.00118,0.15982,0.07669,0.00585
11539,chr7,159037049,159038955,0.0424,0.24977,0.07915,0.15137,0.11351,0.00969,0.04689,0.05791,0.01556,0.01427
11547,chr7,159276529,159277540,0.44689,0.57106,0.43604,0.47605,0.03681,0.00323,0.00464,0.01632,0.01808,4e-05
11559,chr7,159625364,159627127,0.1888,0.31287,5e-05,0.2643,0.0098,0.17625,0.00806,0.3043,0.0,0.26501
11571,chr7,160398667,160399840,0.00311,0.10565,0.02166,0.00308,0.08173,0.04772,0.01478,0.21223,0.15717,0.013
11573,chr7,160434495,160435602,0.00063,0.24615,0.00264,0.05836,0.29072,0.00826,0.09444,0.23012,0.11553,0.05481
11582,chr8,426778,428474,0.00456,0.03269,0.18299,0.03562,0.04221,0.11041,0.00867,0.28375,0.13376,0.08071
11583,chr8,770453,772638,0.08944,0.3773,0.03932,0.13423,0.15686,0.0047,0.00784,0.16799,0.09649,0.02101
11585,chr8,863295,869199,0.0276,0.31596,0.017,0.01864,0.20581,0.00064,0.00083,0.21438,0.23621,0.0
11590,chr8,1103552,1106565,0.26905,0.24179,0.14125,0.07125,0.0169,0.04519,0.10114,0.01347,0.0615,0.0178
11592,chr8,1139946,1141527,0.14379,0.22867,0.13252,0.07985,0.02237,0.00036,0.01531,0.01809,0.07505,0.01986
11600,chr8,1406754,1407784,0.01581,0.17271,0.01114,0.00166,0.11163,0.00024,0.03227,0.12694,0.25687,0.02714
11610,chr8,1960080,2623450,0.09068,0.22857,0.13969,0.08773,0.03371,0.01103,0.00046,0.00368,0.02183,0.00609
11629,chr8,5624198,5625523,0.07978,0.58614,0.04243,0.16471,0.35321,0.01025,0.00674,0.41605,0.3171,0.04188
11635,chr8,6888734,6892474,0.09405,0.31759,0.19108,0.24144,0.10035,0.01911,0.04814,0.03623,0.01129,0.00797
11641,chr8,7738972,7831129,0.00653,0.24425,0.00056,0.00239,0.23572,0.01369,0.00131,0.35327,0.28762,0.00749
11654,chr8,10100428,10103574,0.04123,0.00302,0.11624,0.06293,0.02142,0.26246,0.19136,0.14852,0.08947,0.03343
11667,chr8,12382030,12383866,0.34622,0.4647,0.09629,0.17001,0.00342,0.11383,0.07241,0.18368,0.12858,0.00978
11691,chr8,15695515,15698116,0.55607,0.48853,0.52262,0.14808,0.01241,0.00146,0.2468,0.00511,0.1711,0.21977
11699,chr8,16501174,16517293,0.43978,0.3845,0.5004,0.44447,0.01409,0.04167,0.00054,0.09009,0.02082,0.04649
11701,chr8,16611381,16617603,0.32938,0.28416,0.3694,0.30885,0.00575,0.01484,0.00075,0.03438,0.00267,0.02604
11716,chr8,19017035,19022355,0.0004,0.03034,0.10318,0.01935,0.04479,0.14697,0.01999,0.27151,0.10993,0.0692
11731,chr8,21309469,21313216,0.03824,0.28437,0.0412,0.15973,0.14688,0.00162,0.0579,0.09022,0.01918,0.03013
11745,chr8,24859783,24864651,0.02154,0.24621,0.08305,0.03755,0.11272,0.01906,0.00132,0.0463,0.11741,0.01417
11758,chr8,28196005,28197520,0.2125,0.03623,0.07373,0.13208,0.10343,0.05959,0.01295,0.01008,0.04426,0.0157
11777,chr8,33588696,33589739,0.01561,0.05303,0.11358,0.01663,0.11532,0.05241,0.05922,0.24775,0.0141,0.17838
11778,chr8,33915324,33944238,0.0766,0.34013,0.06278,0.15165,0.13794,9e-05,0.01731,0.12902,0.06458,0.01846
11780,chr8,34108328,34143956,0.00071,0.21674,0.16933,0.17289,0.2154,0.18588,0.18377,0.0042,0.00395,1e-05
11782,chr8,34715365,34719243,0.09312,0.34327,0.15017,0.07474,0.10234,0.00809,0.00155,0.06159,0.13554,0.01886
11818,chr8,43509881,43516624,0.18668,0.20473,0.36159,0.22095,0.00091,0.09915,0.00695,0.07293,0.0027,0.05194
11859,chr8,49895757,50006766,0.1839,0.20169,0.20145,0.07615,0.00241,0.00124,0.02488,0.00034,0.03625,0.03841
11860,chr8,50091205,50094172,0.41801,0.34881,0.37215,0.42772,0.01609,4e-05,0.0091,0.01519,0.03638,0.00864
11867,chr8,51980706,51981707,0.0997,0.21629,0.11635,0.15917,0.06607,0.00687,0.02768,0.04274,0.01634,0.00864
11869,chr8,52164378,52166803,0.65319,0.41776,0.7523,0.65636,0.14689,0.03719,5e-05,0.279,0.14437,0.04635
11870,chr8,52928403,53333662,0.25931,0.28838,0.07025,0.07113,0.00054,0.05714,0.07513,0.06903,0.0899,0.00038
11872,chr8,53586476,53587572,0.00868,0.01103,0.00418,0.20677,0.00013,0.02753,0.24165,0.03158,0.25647,0.14293
11887,chr8,57588164,57627523,0.14657,0.1246,0.11066,0.21511,0.00292,0.00152,0.02509,0.00021,0.04195,0.04033
11896,chr8,59644267,59648087,0.06596,0.01839,0.07,0.0,0.11849,0.23989,0.06159,0.01142,0.0166,0.0749
11916,chr8,65605341,65608207,0.23241,0.26858,0.21117,0.19137,0.01264,0.00969,0.00708,0.0,0.03307,0.02604
11917,chr8,65712589,66387535,0.01258,0.26721,0.00785,0.05515,0.17336,0.03453,0.01505,0.31196,0.10767,0.09177
11958,chr8,81564384,81566032,0.28718,0.39482,0.14553,0.20834,0.01793,0.03794,0.01474,0.1024,0.06503,0.00685
11962,chr8,82521891,82525131,0.20233,0.01628,0.11179,0.09087,0.09512,0.01982,0.02651,0.03544,0.02568,0.00085
11977,chr8,87204913,87206000,0.13576,0.20282,0.15646,0.17293,0.02556,0.01965,0.02175,0.0,0.0,0.0
11985,chr8,89209245,89211460,0.00143,0.04006,0.09795,0.05121,0.05218,0.08074,0.03581,0.23033,0.16798,0.01702
12015,chr8,96988722,96993090,0.19699,0.32632,0.07568,0.22992,0.09465,0.04182,0.01416,0.1869,0.0502,0.0874
12018,chr8,97634190,97635400,0.04811,0.03081,0.13894,0.02592,0.14102,0.02614,0.00284,0.28245,0.10576,0.04569
12074,chr8,111146338,111148348,0.2306,0.0496,0.15537,0.14791,0.08749,0.01128,0.00837,0.04389,0.03811,4e-05
12103,chr8,118990005,118991713,0.00823,0.00024,0.3627,0.08008,0.0056,0.2923,0.03935,0.34118,0.07002,0.15943
12107,chr8,120270769,120277442,0.14607,0.28686,0.02124,0.01606,0.07841,0.08011,0.09934,0.26367,0.287,0.00089
12128,chr8,127307513,127309882,0.01119,0.06029,0.02589,0.23067,0.02596,0.00522,0.22534,0.01024,0.10463,0.23133
12137,chr8,129848297,129851703,0.05187,0.00176,0.25807,0.04758,0.06872,0.11937,0.00041,0.27438,0.06791,0.13264
12138,chr8,129863855,129878657,0.07932,0.40046,0.01286,0.13663,0.15765,0.13183,0.00513,0.4586,0.13152,0.22731
12154,chr8,135615316,135617439,0.04463,0.33898,0.23851,0.18844,0.17528,0.10158,0.05775,0.00932,0.04256,0.01042
12173,chr8,139531704,139538520,0.20137,0.25926,0.01501,0.00982,0.01278,0.09753,0.12439,0.14252,0.17326,0.00092
12174,chr8,139860913,139862034,0.14953,0.32059,0.07714,0.17157,0.11445,0.01676,0.00508,0.21944,0.07669,0.03938
12177,chr8,140867594,140868600,0.20017,0.12417,0.18566,0.17758,0.01229,0.00022,0.00043,0.01401,0.00808,0.00127
12179,chr8,141074317,141087965,0.23778,0.00551,0.14939,0.19547,0.19491,0.01162,0.00228,0.1157,0.15699,0.00368
12185,chr8,142761962,142765223,0.25493,0.12014,0.29143,0.31747,0.02681,0.01651,0.01416,0.06032,0.06235,0.00069
