,Chromosome,Start,End,AFR-AMR,AFR-EAS,AFR-EUR,AFR-SAS,AMR-EAS,AMR-EUR,AMR-SAS,EAS-EUR,EAS-SAS,EUR-SAS
8866,chr6,69412643,69523169,0.05221,0.01231,0.04742,0.00044,0.01927,0.22711,0.05879,0.12918,0.01032,0.08608
8871,chr6,73855023,73910680,0.00032,0.03856,0.23001,0.05388,0.04813,0.28193,0.0708,0.09643,0.00132,0.08439
8876,chr6,74594166,74599503,0.02591,0.07447,0.13097,0.01675,0.17273,0.08174,0.00051,0.31605,0.14036,0.07611
8883,chr6,76387775,76392924,0.34513,0.1877,0.42984,0.27431,0.06296,0.03036,0.01868,0.15443,0.01598,0.09224
8885,chr6,76727509,76749426,0.02509,0.03086,0.18125,0.04495,0.00026,0.2923,0.13289,0.30947,0.14634,0.06122
8894,chr6,78257499,78326758,0.00453,0.0,0.26015,0.03824,0.00341,0.29034,0.05707,0.2354,0.03322,0.09586
8901,chr6,80574001,80583860,0.13517,0.20868,0.09394,0.19428,0.04292,0.00954,0.01505,0.06902,0.00926,0.04262
8904,chr6,80916251,80920946,0.02343,0.17667,0.0031,0.01004,0.27349,0.04515,0.06283,0.1336,0.10877,0.00212
8921,chr6,85998986,86005073,0.04721,0.02653,0.13056,0.14683,0.12806,0.05264,0.05885,0.22537,0.24809,0.0
8947,chr6,94483604,94484618,0.60441,0.16545,0.56618,0.29946,0.27035,0.03575,0.19154,0.16245,0.01752,0.09586
8949,chr6,94624807,94650259,0.14093,0.01176,0.07611,0.0022,0.20421,0.01506,0.17589,0.13297,0.00354,0.11231
8953,chr6,94948473,94950889,0.27132,0.02753,0.37639,0.17457,0.43646,0.04546,0.01825,0.56728,0.32753,0.11346
8956,chr6,95251177,95252916,0.3893,0.13369,0.21174,0.42016,0.09003,0.02266,0.01025,0.01805,0.12806,0.05017
8958,chr6,95939725,95941541,0.10015,0.01517,0.06496,0.00984,0.17915,0.24013,0.15478,0.04865,0.00051,0.06539
8972,chr6,100090029,100091372,0.00774,0.22325,0.02256,0.28158,0.16112,0.00403,0.21138,0.1149,0.00048,0.1588
8985,chr6,103289588,103315010,0.0032,0.14295,0.20697,0.08596,0.09314,0.14441,0.04855,0.00215,0.01247,0.03143
9021,chr6,111903222,111908454,0.44246,0.3038,0.42671,0.38384,0.04719,6e-05,0.00142,0.04902,0.02793,0.00207
9066,chr6,125861898,125866190,0.26184,0.0692,0.05913,0.12156,0.0892,0.15436,0.03466,0.00048,0.01256,0.02193
9075,chr6,128998370,129004437,0.10689,0.26257,0.05556,0.09178,0.08562,0.01134,0.00203,0.1792,0.16605,0.00559
9085,chr6,133020680,133026746,0.05609,0.00325,0.16019,0.0108,0.08314,0.03514,0.02039,0.20339,0.02692,0.11068
9090,chr6,134268536,134273592,0.13601,0.30052,0.07759,0.12923,0.06058,0.01722,0.00026,0.12027,0.04796,0.01951
9098,chr6,136530537,136531785,0.17504,0.22022,0.33205,0.36296,0.00334,0.08991,0.10005,0.06083,0.06842,0.0
9103,chr6,139281461,139286011,0.35469,0.36274,0.22606,0.30225,4e-05,0.03137,0.00121,0.03132,0.00161,0.01674
9154,chr6,151164729,151165802,0.41664,0.40781,0.4582,0.39586,5e-05,0.0,0.01028,8e-05,0.0089,0.0114
9159,chr6,152068854,152071098,0.2043,0.02209,0.12549,0.25062,0.13817,0.01016,0.01134,0.07025,0.19862,0.04152
9160,chr6,152708836,152712654,0.22271,0.41536,0.05837,0.10668,0.0753,0.06816,0.02913,0.26022,0.17771,0.00821
9163,chr6,153637232,153640389,0.06416,0.05298,0.21192,0.01651,0.00069,0.08676,0.01628,0.09123,0.00994,0.15371
9186,chr6,158239046,158240679,0.13072,0.32871,0.2773,0.0336,0.03576,0.03443,0.04084,0.00058,0.173,0.15272
9189,chr6,158931700,158932746,0.01386,0.37608,0.02271,0.15401,0.31082,0.00092,0.10563,0.26205,0.10992,0.08309
9221,chr6,165311177,165318643,0.14247,0.22728,0.15522,0.26237,0.01755,0.00279,0.04433,0.00541,0.00735,0.02344
9227,chr6,166084152,166089101,0.21005,0.20778,0.19341,0.02452,0.00223,0.00969,0.15799,0.01538,0.14301,0.16391
9229,chr6,166585488,166586678,0.37356,0.43282,0.3579,0.38982,0.02556,0.01965,0.02206,0.0,0.0,0.0
9238,chr6,168233776,168237969,0.1253,0.15884,0.26296,0.08268,0.00327,0.09022,0.00715,0.05382,0.01947,0.15316
9240,chr6,168356684,168358782,0.05959,0.07498,0.23405,0.02794,0.00207,0.12406,0.00441,0.07188,0.01057,0.13734
9250,chr6,168846888,168847903,0.0272,0.31127,0.0759,0.00348,0.17002,0.16039,0.0117,0.46705,0.2558,0.12827
9253,chr6,169106198,169121051,0.00396,0.05893,0.22217,0.01696,0.08489,0.28022,0.03697,0.06411,0.01445,0.16757
9257,chr6,169986529,169988630,0.00767,0.1744,0.00626,0.0124,0.13208,0.0344,0.00052,0.29424,0.14093,0.05544
9272,chr7,60024,63692,0.00709,0.28207,0.06148,0.02591,0.19693,0.02558,0.00477,0.08881,0.15848,0.01022
9274,chr7,116579,124487,0.20242,0.11244,0.0001,0.03108,0.03527,0.20826,0.08692,0.11362,0.02181,0.03019
9277,chr7,220925,222073,0.05981,0.0017,0.02421,0.0913,0.06922,0.13603,0.2048,0.0109,0.06379,0.03603
9278,chr7,224016,225979,0.01741,0.0861,0.10911,0.10889,0.18979,0.23479,0.23472,0.00627,0.00325,0.00078
9287,chr7,1115477,1117590,0.13039,0.2434,0.18,0.17368,0.03364,0.01859,0.0089,0.00171,0.00851,0.00248
9289,chr7,1145428,1148018,0.01079,0.3217,7e-05,0.09299,0.22611,0.01198,0.04036,0.32873,0.09774,0.10051
9307,chr7,3402634,3430251,0.13311,0.33973,0.2265,0.13308,0.08548,0.02801,0.00014,0.02722,0.0783,0.02454
9312,chr7,4041632,4042664,0.27314,0.33656,0.23965,0.10102,0.00354,0.0007,0.04517,0.00827,0.07386,0.0362
9313,chr7,4118605,4120684,0.00225,0.04565,0.06571,0.08654,0.03876,0.08359,0.10655,0.1634,0.20104,0.00025
9321,chr7,4802271,4803412,0.06808,0.26455,0.07541,0.00152,0.06153,6e-05,0.07333,0.07725,0.25603,0.08501
9333,chr7,7067222,7068798,0.07784,0.04756,0.16058,0.03193,0.21046,0.01427,0.01243,0.35189,0.15092,0.06258
9336,chr7,7543884,7545257,0.3689,0.37969,0.37753,0.24084,0.00032,0.00251,0.03548,0.00103,0.04086,0.05418
9347,chr7,9595004,9596347,0.02263,0.25165,0.20013,0.14158,0.15188,0.11194,0.06047,0.0055,0.0329,0.01177
9351,chr7,10464672,10466506,0.06336,0.40857,0.2023,0.3884,0.22968,0.06261,0.2223,0.06695,0.00011,0.06656
9372,chr7,16132148,16134447,0.11695,0.30793,0.07109,0.41066,0.06395,0.00912,0.13608,0.12039,0.01489,0.23397
9373,chr7,16197471,16198724,0.08336,0.08008,0.06753,0.00301,0.23117,0.0,0.09423,0.19606,0.09959,0.07975
9388,chr7,20438010,20499511,0.02519,0.11107,0.1532,0.02714,0.19251,0.26105,0.08881,0.00339,0.02584,0.05083
9416,chr7,29636376,29646400,0.12953,0.26587,0.10909,0.17238,0.09465,3e-05,0.01517,0.11111,0.04826,0.01723
9421,chr7,31275913,31279339,0.02006,0.16068,0.00085,0.02006,0.09091,0.0326,0.0,0.20028,0.09203,0.03468
9424,chr7,31550979,31552381,0.08909,0.29781,0.25372,0.14392,0.11519,0.06372,0.02001,0.01075,0.03737,0.00908
9426,chr7,32350539,32353500,0.38902,0.29421,0.25008,0.16773,0.03496,0.02133,0.07932,0.00048,0.01649,0.01799
9435,chr7,38250393,38364610,0.18437,0.1803,0.20427,0.0854,0.00109,0.00118,0.02353,0.00483,0.01675,0.03646
9481,chr7,52662375,52677559,0.01616,0.10879,0.06918,0.00961,0.05264,0.14488,0.05589,0.2547,0.1704,0.03767
9496,chr7,55741433,56375146,0.01378,0.00493,0.20868,0.01909,0.03453,0.27956,0.06244,0.1735,0.00531,0.12988
9500,chr7,56584786,56591671,0.1479,0.58501,0.31367,0.36959,0.34257,0.07433,0.10467,0.15525,0.14634,0.00174
9503,chr7,56811412,56827951,0.18307,0.02627,0.23365,0.14256,0.08392,0.0031,0.01964,0.0855,0.0374,0.01295
9514,chr7,57898009,57899701,0.16593,0.01606,0.10862,0.00866,0.26402,0.00637,0.0934,0.20372,0.04501,0.0553
9515,chr7,57906082,57915472,0.0192,0.235,0.08095,0.18356,0.14132,0.02769,0.10338,0.04404,0.00267,0.02513
9523,chr7,57980485,57982265,3e-05,0.3956,0.02114,0.15631,0.38251,0.02058,0.14817,0.2302,0.04239,0.06311
9524,chr7,57983121,57985187,0.07085,0.07486,0.00332,0.00193,0.23073,0.04744,0.07203,0.09322,0.03854,0.00846
9529,chr7,58033193,58043380,0.0085,0.00028,0.20993,0.00135,0.00633,0.23772,0.01303,0.23707,0.00272,0.15515
9547,chr7,66078949,66102316,0.03427,0.21506,0.05628,0.24566,0.0801,0.00202,0.1095,0.06516,0.00458,0.10056
9551,chr7,66392654,66395117,0.04443,0.19112,0.07157,0.245,0.04874,0.00182,0.09453,0.04186,0.01489,0.09861
9554,chr7,67232498,67234304,0.01374,0.18567,0.0536,0.00102,0.14821,0.02256,0.00876,0.06906,0.21197,0.05799
9556,chr7,67290330,67291613,0.01358,0.07047,0.05619,0.00728,0.03876,0.11699,0.03713,0.21944,0.1073,0.02129
9572,chr7,71746913,71747971,0.06637,0.04959,0.20253,0.12245,0.00118,0.04102,0.01493,0.05528,0.02379,0.00475
9583,chr7,77072921,77078800,0.08739,0.01117,0.2241,0.03455,0.05103,0.06827,0.02018,0.18186,0.00851,0.13153
9599,chr7,81812189,81813227,0.39928,0.18021,0.30403,0.03265,0.08141,0.00802,0.25253,0.03607,0.06327,0.17677
9607,chr7,83420853,83421877,0.023,0.04636,0.16573,0.10846,0.13264,0.07171,0.0352,0.38256,0.26693,0.00549
9628,chr7,89387482,89453761,0.02095,0.23318,0.10267,0.08416,0.11027,0.16856,0.01813,0.43295,0.04631,0.30639
9633,chr7,90181093,90183285,0.00989,0.06475,0.04387,0.01725,0.02695,0.11057,0.00121,0.24923,0.01804,0.14696
9674,chr7,99863766,99865939,0.20621,0.28177,0.22273,0.21525,0.02556,0.01965,0.00261,0.0,0.01571,0.01229
9677,chr7,100308717,100315029,0.00259,0.04267,0.1042,0.03247,0.06832,0.07773,0.01699,0.25234,0.14634,0.02516
9681,chr7,100729949,100743093,0.18327,0.04456,0.0069,0.18948,0.07121,0.27283,0.0023,0.0828,0.08326,0.28741
9684,chr7,100991258,101004230,0.01847,0.00064,0.15342,0.00533,0.02074,0.42016,0.00353,0.29287,0.00393,0.26501
9686,chr7,101357968,101362207,0.49534,0.10142,0.35168,0.37056,0.2673,0.09226,0.01713,0.09677,0.15426,0.02344
9688,chr7,101415876,101416985,0.03476,0.03768,0.25662,0.08108,0.09674,0.09445,0.00428,0.37604,0.19559,0.07424
9691,chr7,102081398,102084722,0.07561,0.00578,0.19807,0.0127,0.10769,0.04816,0.02667,0.23109,0.03503,0.12409
9694,chr7,102711268,102733871,0.13497,0.22161,0.05724,0.19247,0.03876,0.02329,0.03352,0.11111,0.0,0.09946
9703,chr7,104824154,104836101,0.00198,0.10987,0.02923,0.00051,0.1334,0.02069,0.00466,0.20707,0.09018,0.04355
9752,chr7,120650210,120651333,0.10018,0.30197,0.09771,0.12409,0.10911,0.00107,0.00348,0.07556,0.07566,0.00049
9768,chr7,126654756,126658479,0.19756,0.30962,0.26237,0.26155,0.03633,0.00655,0.00285,0.01255,0.02169,0.00105
9770,chr7,127574914,127577926,0.27872,0.70194,0.41126,0.49955,0.31781,0.03575,0.04748,0.15605,0.18039,6e-05
9800,chr7,135024814,135028410,0.01386,0.20969,0.0,0.16757,0.15314,0.00969,0.10999,0.15235,0.01406,0.12582
9842,chr7,147656146,147666470,0.24542,0.01777,0.05354,0.03307,0.30374,0.09759,0.12332,0.1336,0.09311,0.00219
9859,chr7,150150553,150152039,0.11306,0.31226,0.15857,0.32856,0.10699,0.00752,0.09062,0.05833,0.00482,0.04412
9863,chr7,150603940,150609354,0.21001,0.05751,0.03726,0.05574,0.06941,0.07689,0.05774,0.00139,0.00011,0.0021
9865,chr7,151533111,151534757,0.32588,0.12796,0.45435,0.15703,0.0567,0.05987,0.05395,0.15945,0.00089,0.19814
9869,chr7,152388830,152391618,0.07209,0.02255,0.25203,0.10811,0.02078,0.06986,0.00441,0.15817,0.04368,0.03986
9870,chr7,152395539,152401117,0.00441,0.03593,0.15721,0.02916,0.06566,0.21477,0.05644,0.07853,5e-05,0.07838
9874,chr7,152531127,152553251,0.18401,0.47021,0.04935,0.21466,0.10078,0.03971,0.00127,0.23858,0.08254,0.05632
9876,chr7,152584607,152587220,0.04715,0.09136,0.25901,0.00697,0.00226,0.0973,0.02138,0.10211,0.05216,0.22601
9877,chr7,152877677,152883221,0.23281,0.18057,0.16727,0.2233,0.00942,0.00644,4e-05,0.00049,0.01017,0.00758
9880,chr7,153263452,153758150,0.1547,0.27368,0.21336,0.21086,0.01769,0.00647,0.01152,0.00306,6e-05,0.00151
9882,chr7,154057183,154063732,0.08916,0.06455,0.20145,0.02167,0.00283,0.03042,0.01872,0.05091,0.00792,0.0891
9886,chr7,154456726,154457985,0.10816,0.29438,0.00574,0.11117,0.09131,0.07664,0.00071,0.28927,0.06751,0.08344
9889,chr7,154600191,154608083,0.35569,0.47087,0.09158,0.36551,0.03044,0.13786,0.00018,0.24637,0.03722,0.14858
9896,chr7,155406968,155408700,0.00039,0.29133,0.04945,0.13801,0.27944,0.04274,0.12783,0.12973,0.05125,0.0248
9923,chr7,158087630,158090185,0.15913,0.26978,0.19201,0.14366,0.01898,0.00442,0.00506,0.00442,0.0518,0.02265
9929,chr7,158417001,158418760,0.20626,0.32402,0.00059,0.24025,0.00406,0.19779,1e-05,0.32434,0.00459,0.25056
9942,chr8,146291,147872,0.12679,0.19518,0.43454,0.22233,0.01599,0.14352,0.01841,0.05767,0.0,0.06575
9947,chr8,644400,649414,0.00501,0.00246,0.19943,0.07165,0.01602,0.27373,0.1191,0.23133,0.06622,0.09215
9951,chr8,1013587,1017647,0.03305,0.33586,0.04523,0.17087,0.18286,0.00236,0.06078,0.12485,0.0374,0.03324
9953,chr8,1073858,1079762,0.03988,0.34526,0.02626,0.02768,0.20581,0.00064,0.00118,0.21438,0.24303,5e-05
9959,chr8,1350696,1352277,0.11675,0.2166,0.12375,0.06645,0.02296,0.00127,0.00837,0.01809,0.06036,0.01664
9966,chr8,1627666,1628696,0.01249,0.17295,0.0114,0.00064,0.13737,2e-05,0.02278,0.12694,0.24244,0.02226
9990,chr8,4265367,4267440,0.17719,0.18224,0.37292,0.39179,5e-05,0.07615,0.0659,0.07177,0.06169,0.00223
10000,chr8,5870498,5871823,0.07869,0.58402,0.04164,0.15499,0.35321,0.01025,0.00526,0.41605,0.325,0.03757
10006,chr8,6933348,6940517,0.20077,0.0572,0.16904,0.0746,0.05209,0.00014,0.02823,0.04008,0.00245,0.0214
10009,chr8,7134140,7137880,0.09217,0.31472,0.18882,0.24589,0.10035,0.01911,0.05095,0.03623,0.01045,0.009
10034,chr8,16343800,16350020,0.32949,0.28425,0.36969,0.31641,0.00575,0.01484,0.00036,0.03438,0.00358,0.02321
10049,chr8,18597101,18598434,0.02744,0.15582,0.03747,0.25275,0.05342,0.00107,0.14646,0.04555,0.06475,0.17519
10077,chr8,25209162,25213136,0.2424,0.09477,0.34251,0.10989,0.04946,0.0336,0.03356,0.13602,0.00144,0.11709
10102,chr8,32822487,32833744,0.02128,0.05855,0.28789,0.0477,0.12991,0.41833,0.11853,0.10756,0.00036,0.13217
10138,chr8,42332913,42336876,0.67736,0.55934,0.65234,0.44335,0.02087,0.00013,0.10314,0.02105,0.02733,0.10119
10139,chr8,42520414,42522789,0.13717,0.28602,0.33234,0.33824,0.04146,0.06917,0.07527,0.00409,0.00615,0.0002
10171,chr8,46494223,46496288,0.33618,0.43535,0.52329,0.24061,0.00484,0.02166,0.02668,0.00735,0.05986,0.10852
10188,chr8,49517939,49628989,0.04694,1e-05,0.13327,0.00239,0.03574,0.22202,0.05591,0.09989,0.00207,0.09537
10197,chr8,52552364,52957239,0.0581,0.00262,0.07295,0.00386,0.07525,0.24308,0.03364,0.04379,0.0118,0.12648
10199,chr8,53209991,53211087,0.00908,0.01148,0.00394,0.2157,0.00013,0.02753,0.25158,0.03158,0.26693,0.15088
10214,chr8,57203767,57215875,0.01806,0.04894,0.1454,0.05609,0.12346,0.28622,0.12865,0.03323,0.00146,0.01674
10218,chr8,57522559,57523810,0.08354,0.11583,0.25428,0.18192,0.00312,0.07362,0.02935,0.04954,0.01439,0.011
10242,chr8,65179557,65182432,0.25088,0.28825,0.22829,0.21189,0.01264,0.00969,0.00653,0.0,0.0318,0.02495
10256,chr8,70671320,70672408,0.00999,0.14564,0.04551,0.03644,0.09267,0.09588,0.01018,0.31544,0.03833,0.15018
10272,chr8,77919364,77928085,0.09036,0.27312,0.05311,0.01272,0.07611,0.00412,0.03637,0.11442,0.19226,0.01619
10277,chr8,81132782,81134430,0.2762,0.38483,0.13526,0.20776,0.01793,0.03794,0.01153,0.1024,0.05846,0.00943
10281,chr8,82090204,82093444,0.21485,0.01998,0.12283,0.08005,0.09512,0.01982,0.03514,0.03544,0.01713,0.00342
10293,chr8,86087495,86088582,0.14033,0.20841,0.16129,0.1806,0.02556,0.01965,0.02206,0.0,0.0,0.0
10303,chr8,90135622,90204938,0.00014,0.04089,0.1204,0.07586,0.03545,0.13482,0.08322,0.26065,0.1989,0.00777
10306,chr8,91103279,91173391,0.15531,0.0285,0.0157,0.03577,0.06142,0.06615,0.26242,0.00086,0.11086,0.0875
10326,chr8,95862997,95867362,0.20207,0.33535,0.07735,0.24083,0.09465,0.04182,0.01517,0.1869,0.04826,0.08963
10329,chr8,96508477,96509687,0.03892,0.03895,0.12378,0.01688,0.14102,0.02614,0.00391,0.28245,0.09987,0.04959
10389,chr8,111281822,111284910,0.06704,0.00266,0.37636,0.02728,0.09716,0.21398,0.01024,0.43693,0.04904,0.29795
10408,chr8,116678863,116680187,0.11363,5e-05,0.41085,0.36723,0.11065,0.10766,0.08601,0.40729,0.35961,0.00162
10411,chr8,117861618,117863325,0.00804,0.00021,0.3613,0.07596,0.0056,0.2923,0.03694,0.34118,0.06677,0.16368
10415,chr8,119142303,119148976,0.15254,0.29544,0.02369,0.02131,0.07841,0.08011,0.09182,0.26367,0.27461,0.00031
10436,chr8,128738979,128753780,0.08314,0.40561,0.01116,0.15468,0.15765,0.13183,0.00856,0.4586,0.11575,0.23656
10442,chr8,130049029,130050282,0.00059,0.09336,0.03285,0.01355,0.08777,0.01964,0.01598,0.21025,0.02543,0.07487
10443,chr8,130838503,130840490,0.37936,0.27209,0.12616,0.46965,0.0354,0.07715,0.05048,0.01599,0.14614,0.18401
10450,chr8,134070670,134076772,0.13193,0.31526,0.04335,0.18507,0.05373,0.0414,0.00733,0.23275,0.02157,0.09553
10459,chr8,136147952,136151655,0.01251,0.33794,0.0235,0.02418,0.26326,0.06356,0.00218,0.44313,0.23432,0.08563
10462,chr8,136668039,136850125,0.28576,0.3641,0.53266,0.40204,0.00806,0.09471,0.02333,0.05096,0.00444,0.02687
10473,chr8,139747470,139748475,0.21732,0.12253,0.18192,0.17987,0.01816,0.00052,0.00242,0.01187,0.00795,0.00068
10476,chr8,140622258,140623327,0.05971,0.01436,0.22524,0.13652,0.01351,0.10496,0.02474,0.1423,0.06181,0.04214
10500,chr8,143551894,143554069,0.04886,0.52609,0.17174,0.11944,0.37962,0.04896,0.01699,0.20866,0.29316,0.01022
10520,chr9,320127,322469,0.01339,0.24699,0.04658,0.19503,0.1277,0.00926,0.09432,0.06707,0.00239,0.04542
10523,chr9,509269,748868,0.3858,0.29545,0.27155,0.34375,0.0124,0.00935,0.0,0.00011,0.01058,0.00799
10542,chr9,5641632,5642810,0.10041,0.28046,0.12305,0.19587,0.08593,0.00408,0.03223,0.08772,0.0318,0.01906
10546,chr9,6378334,6382451,0.0131,0.04089,0.21505,0.05019,0.09808,0.35008,0.11755,0.08864,0.00075,0.08116
10574,chr9,11907394,12111461,0.07417,0.00624,0.14986,0.01107,0.12276,0.43326,0.14106,0.10995,0.00091,0.09651
10575,chr9,12556833,12559646,0.00026,0.02369,0.28211,0.27633,0.02101,0.33893,0.32478,0.45231,0.44236,0.00192
10595,chr9,17909419,17912882,0.54389,0.74819,0.38406,0.61953,0.14806,0.01956,0.02116,0.20769,0.08379,0.07027
10605,chr9,19671770,19673476,0.27921,0.33973,0.14433,0.2365,0.02556,0.05844,0.00507,0.13514,0.04826,0.03007
10612,chr9,22090524,22096464,0.29958,0.2704,0.3191,0.31016,0.00436,0.04044,0.00544,0.04382,0.0156,0.02495
10614,chr9,22496527,22504341,0.1515,0.10243,0.39281,0.37429,0.00487,0.10756,0.07777,0.14654,0.11619,0.00547
10616,chr9,23362803,23377685,8e-05,0.1136,0.26703,0.03763,0.11492,0.29065,0.04274,0.03436,0.02027,0.11046
10639,chr9,31291357,31292674,0.15439,0.33495,0.01462,0.46096,0.03248,0.06955,0.12256,0.20482,0.04841,0.34647
10666,chr9,38863132,38874496,0.06772,1e-05,0.18224,0.01758,0.08456,0.47448,0.16072,0.21104,0.02053,0.09845
10701,chr9,68322146,68324558,0.00329,0.05056,0.26939,0.08358,0.03116,0.26223,0.06406,0.11452,0.00307,0.10896
10704,chr9,69280395,69281700,0.03954,0.37291,0.14738,0.02883,0.23581,0.04579,3e-05,0.08885,0.21598,0.04161
10728,chr9,76940843,76943185,0.00101,0.1218,0.03467,0.00922,0.15437,0.02565,0.01721,0.25385,0.09141,0.07909
10743,chr9,81353002,81355768,0.00107,0.03772,0.1064,0.22456,0.05905,0.10736,0.23188,0.29259,0.43555,0.03714
10755,chr9,85153210,85183695,0.02058,0.1569,1e-05,0.07736,0.0835,0.02133,0.02303,0.21944,0.04826,0.10335
10761,chr9,86107306,86109672,0.03255,0.12147,0.15547,0.01013,0.26378,0.05911,0.08257,0.48185,0.09072,0.26655
10792,chr9,93708072,93709182,0.00013,0.08774,0.00094,0.25366,0.10481,0.0026,0.33875,0.10674,0.0722,0.31951
10793,chr9,93737878,93740767,0.00027,0.03874,0.02482,0.09113,0.04087,0.01936,0.09494,0.11536,0.01226,0.21562
10801,chr9,96632629,96634591,0.15765,0.23174,0.18055,0.20161,0.02455,0.01888,0.02119,0.0,0.0,0.0
10805,chr9,98546761,98549382,0.18532,0.34621,0.1975,0.07618,0.05044,0.00029,0.03073,0.04419,0.14196,0.03967
10816,chr9,101952561,101962199,0.16683,0.2352,0.25037,0.16757,0.01919,0.0082,0.00661,0.00245,0.04564,0.03188
10818,chr9,102790373,102792407,0.09359,0.28615,0.0,0.0,0.05763,0.06704,0.07482,0.21356,0.23545,0.0
10845,chr9,110262500,110267684,0.329,0.66351,0.23807,0.36781,0.16308,0.06056,0.00048,0.36344,0.14941,0.07677
10866,chr9,114319730,114321101,0.02564,0.19568,0.07759,0.23725,0.0991,0.01455,0.1358,0.04234,0.00434,0.07069
10889,chr9,126208794,126216161,0.36291,0.33338,0.30021,0.36739,0.00521,0.00229,0.00149,0.00056,0.01173,0.00758
10894,chr9,126758160,126760966,0.196,0.30467,0.17981,0.22767,0.01375,0.00649,7e-05,0.03885,0.01214,0.0086
10896,chr9,127419339,127423797,0.24354,0.20522,0.05647,0.06975,0.02424,0.11066,0.10767,0.06155,0.05397,0.00085
10902,chr9,128138464,128139851,0.21711,0.13967,0.26988,0.12668,0.02427,0.03245,0.03529,0.09195,0.00031,0.1352
10905,chr9,128649709,128653716,0.21927,0.0079,0.29135,0.06308,0.15702,0.01309,0.05697,0.23267,0.02855,0.12099
10908,chr9,128938646,128939906,0.21306,0.02884,0.21685,0.03325,0.09132,1e-05,0.0853,0.09011,0.00011,0.08902
10911,chr9,129264406,129265790,0.41683,0.12518,0.47923,0.37732,0.11421,0.01352,0.0058,0.16942,0.07881,0.03833
10938,chr9,133760072,133761139,0.20759,0.43419,0.03775,0.1569,0.06726,0.07583,0.00482,0.25943,0.10613,0.0458
10942,chr9,134115318,134118543,0.01006,0.11418,0.14179,0.03409,0.16551,0.20506,0.07249,0.00293,0.02329,0.046
10946,chr9,134464505,134466829,0.22607,0.17012,0.11257,0.09091,0.00646,0.04462,0.06946,0.01094,0.02553,0.00444
10950,chr9,134848949,134850090,0.06499,0.27679,0.06264,0.11015,0.08257,0.0004,0.00493,0.11653,0.05689,0.01075
10954,chr9,135322217,135325757,0.11396,0.41339,0.30977,0.42393,0.12457,0.07805,0.14586,0.00161,0.00318,0.00781
10967,chr9,137359057,137361507,0.08183,0.19943,0.0046,0.20035,0.03155,0.04676,0.03286,0.14329,2e-05,0.16162
10972,chr9,137818517,137819670,0.41559,0.32217,0.2987,0.29925,0.06092,0.03172,0.02036,0.00323,0.00609,0.00059
10976,chr9,138017889,138019594,0.30675,0.00058,0.24628,0.14216,0.31808,0.00107,0.05687,0.25977,0.14251,0.03732
10978,chr9,138125044,138139226,0.00104,0.21592,0.03617,0.0868,0.17672,0.02422,0.06585,0.0871,0.03852,0.01325
10980,chr9,138190962,138196916,0.00146,0.07127,0.33744,0.11629,0.04203,0.26809,0.07857,0.14913,0.01013,0.08049
